transaction_id,user_id,transaction_date,stock_symbol,transaction_type,price,quantity
ST10229,U2688,2026-07-13,AMOC.CA,Buy,8.178,40
ST10230,U2690,2026-06-24,PRMH.CA,Buy,2.819,10
ST10231,U2690,2026-07-02,PRMH.CA,Buy,2.719,500
ST10232,U2692,2026-06-17,ESAC.CA,Buy,0.15,40
ST10233,U2692,2026-06-16,PRMH.CA,Buy,2.752,50
ST10234,U2692,2026-07-05,FWRY.CA,Buy,18.658,10
ST10235,U2693,2026-04-30,PHDC.CA,Buy,14.569,200
ST10236,U2693,2026-04-26,ARAB.CA,Buy,0.238,40
ST10237,U2693,2026-07-13,PRMH.CA,Buy,2.648,10
ST10238,U2693,2026-06-02,FWRY.CA,Buy,19.695,1500
ST10239,U2693,2026-06-08,ARAB.CA,Buy,0.246,100
ST10240,U2694,2026-06-24,ESAC.CA,Buy,0.147,500
ST10241,U2694,2026-07-09,AMOC.CA,Buy,7.84,500
ST10242,U2694,2026-06-24,PRMH.CA,Buy,2.739,50
ST10243,U2694,2026-06-29,ARAB.CA,Buy,0.252,100
ST10244,U2694,2026-07-05,FWRY.CA,Buy,18.814,500
ST10245,U2694,2026-07-13,PHDC.CA,Buy,15.35,100
ST10246,U2694,2026-07-09,AMOC.CA,Buy,8.213,20
ST10247,U2697,2026-06-30,PHDC.CA,Buy,14.412,50
ST10248,U2697,2026-05-26,PRMH.CA,Buy,2.834,100
ST10249,U2700,2026-07-05,ARAB.CA,Buy,0.241,10
ST10250,U2702,2026-05-31,PRMH.CA,Buy,2.672,40
ST10251,U2703,2026-07-13,PHDC.CA,Buy,14.834,10
ST10252,U2705,2026-05-12,FWRY.CA,Buy,19.815,100
ST10253,U2707,2026-05-31,PRMH.CA,Buy,2.752,500
ST10254,U2718,2026-06-17,ARAB.CA,Buy,0.244,20
ST10255,U2721,2026-06-22,ESAC.CA,Buy,0.147,100
ST10256,U2721,2026-06-02,PRMH.CA,Buy,2.718,40
ST10257,U2721,2026-05-18,AMOC.CA,Buy,8.283,80
ST10258,U2721,2026-05-20,AMOC.CA,Buy,7.938,40
ST10259,U2721,2026-07-14,PHDC.CA,Buy,14.53,50
ST10260,U2721,2026-05-12,PRMH.CA,Buy,2.758,200
ST10261,U2726,2026-06-28,ARAB.CA,Buy,0.242,40
ST10262,U2726,2026-06-30,AMOC.CA,Buy,8.009,500
ST10263,U2728,2026-07-15,PRMH.CA,Buy,2.739,40
ST10264,U2730,2026-07-13,ESAC.CA,Buy,0.151,50
ST10265,U2732,2026-06-14,PHDC.CA,Buy,14.709,200
ST10266,U2733,2026-07-09,PRMH.CA,Buy,2.715,100
ST10267,U2736,2026-07-02,ESAC.CA,Buy,0.154,100
ST10268,U2741,2026-07-01,FWRY.CA,Buy,19.584,20
ST10269,U2741,2026-07-02,FWRY.CA,Sell,19.661,20
ST10270,U2741,2026-07-07,AMOC.CA,Buy,7.946,200
ST10271,U2741,2026-06-24,FWRY.CA,Buy,18.683,100
ST10272,U2741,2026-06-30,AMOC.CA,Buy,8.129,50
ST10273,U2741,2026-07-02,AMOC.CA,Sell,7.929,100
ST10274,U2742,2026-05-14,AMOC.CA,Buy,7.936,40
ST10275,U2745,2026-05-05,ARAB.CA,Buy,0.24,200
ST10276,U2745,2026-07-15,PRMH.CA,Buy,2.768,200
ST10277,U2745,2026-07-09,PRMH.CA,Buy,2.756,500
ST10278,U2746,2026-07-09,FWRY.CA,Buy,19.487,500
ST10279,U2746,2026-07-02,PRMH.CA,Buy,2.716,100
ST10280,U2751,2026-06-23,ARAB.CA,Buy,0.252,20
ST10281,U2751,2026-07-15,ESAC.CA,Buy,0.15,40
ST10282,U2751,2026-07-08,PHDC.CA,Buy,14.489,50
ST10283,U2751,2026-06-30,ARAB.CA,Buy,0.238,200
ST10284,U2753,2026-07-12,AMOC.CA,Buy,7.911,500
ST10285,U2754,2026-05-11,ARAB.CA,Buy,0.24,1500
ST10286,U2754,2026-05-10,FWRY.CA,Buy,19.895,120
ST10287,U2754,2026-04-20,ARAB.CA,Buy,0.248,20
ST10288,U2754,2026-06-24,ARAB.CA,Buy,0.248,250
ST10289,U2756,2026-07-06,AMOC.CA,Buy,7.773,500
ST10290,U2756,2026-06-07,PRMH.CA,Buy,2.747,100
ST10291,U2758,2026-06-01,FWRY.CA,Buy,19.581,500
ST10292,U2758,2026-06-01,FWRY.CA,Buy,19.903,10
ST10293,U2758,2026-05-12,PRMH.CA,Buy,2.713,200
ST10294,U2762,2026-06-21,ARAB.CA,Buy,0.242,80
ST10295,U2764,2026-07-15,ESAC.CA,Buy,0.15,100
ST10296,U2766,2026-07-12,ARAB.CA,Buy,0.244,500
ST10297,U2769,2026-07-12,PRMH.CA,Buy,2.789,40
ST10298,U2769,2026-07-15,PRMH.CA,Buy,2.79,200
ST10299,U2772,2026-07-12,FWRY.CA,Buy,19.19,50
ST10300,U2772,2026-07-15,ARAB.CA,Buy,0.252,100
ST10301,U2772,2026-06-15,PHDC.CA,Buy,14.375,20
ST10302,U2772,2026-06-07,ESAC.CA,Buy,0.151,50
ST10303,U2772,2026-06-24,ESAC.CA,Buy,0.145,50
ST10304,U2774,2026-06-29,ARAB.CA,Buy,0.253,100
ST10305,U2774,2026-06-21,FWRY.CA,Buy,18.922,20
ST10306,U2777,2026-06-28,AMOC.CA,Buy,8.006,20
ST10307,U2781,2026-07-06,ARAB.CA,Buy,0.252,50
ST10308,U2781,2026-06-15,FWRY.CA,Buy,18.778,50
ST10309,U2781,2026-06-17,ARAB.CA,Sell,0.24,50
ST10310,U2781,2026-06-07,AMOC.CA,Buy,7.79,40
ST10311,U2787,2026-07-05,FWRY.CA,Buy,19.727,50
ST10312,U2791,2026-07-02,FWRY.CA,Buy,18.903,50
ST10313,U2791,2026-07-15,PHDC.CA,Buy,14.583,500
ST10314,U2793,2026-05-25,FWRY.CA,Buy,19.886,10
ST10315,U2793,2026-05-14,AMOC.CA,Buy,7.864,500
ST10316,U2793,2026-05-27,ESAC.CA,Buy,0.154,200
ST10317,U2793,2026-07-15,AMOC.CA,Sell,8.327,20
ST10318,U2797,2026-05-17,PRMH.CA,Buy,2.673,10
ST10319,U2797,2026-05-13,ARAB.CA,Buy,0.243,40
ST10320,U2814,2026-06-22,AMOC.CA,Buy,8.331,50
ST10321,U2814,2026-07-07,PRMH.CA,Buy,2.709,40
ST10322,U2814,2026-06-08,PRMH.CA,Buy,2.799,200
ST10323,U2814,2026-06-07,ESAC.CA,Buy,0.155,50
ST10324,U2814,2026-06-29,ARAB.CA,Buy,0.251,400
ST10325,U2816,2026-07-07,PRMH.CA,Buy,2.821,500
ST10326,U2822,2026-07-02,FWRY.CA,Buy,19.039,10
ST10327,U2822,2026-07-06,PRMH.CA,Buy,2.721,20
ST10328,U2823,2026-06-11,AMOC.CA,Buy,8.117,500
ST10329,U2823,2026-06-14,FWRY.CA,Buy,19.089,100
ST10330,U2825,2026-07-06,ESAC.CA,Buy,0.147,50
ST10331,U2825,2026-07-09,PHDC.CA,Buy,14.392,500
ST10332,U2825,2026-06-28,AMOC.CA,Buy,7.84,200
ST10333,U2825,2026-07-09,PHDC.CA,Buy,14.399,200
ST10334,U2825,2026-07-12,ARAB.CA,Buy,0.248,80
ST10335,U2828,2026-07-08,AMOC.CA,Buy,8.233,100
ST10336,U2828,2026-07-13,PHDC.CA,Buy,14.47,50
ST10337,U2828,2026-07-13,FWRY.CA,Buy,19.047,50
ST10338,U2828,2026-07-07,ESAC.CA,Buy,0.151,1500
ST10339,U2831,2026-07-08,FWRY.CA,Buy,19.681,500
ST10340,U2831,2026-06-18,ESAC.CA,Buy,0.146,50
ST10341,U2838,2026-06-18,PRMH.CA,Buy,2.817,50
ST10342,U2838,2026-05-06,AMOC.CA,Buy,8.05,200
ST10343,U2852,2026-07-06,ARAB.CA,Buy,0.243,100
ST10344,U2852,2026-06-21,FWRY.CA,Buy,19.195,10
ST10345,U2852,2026-07-02,ARAB.CA,Buy,0.239,1000
ST10346,U2852,2026-05-06,ARAB.CA,Buy,0.241,20
ST10347,U2860,2026-05-14,PRMH.CA,Buy,2.747,1500
ST10348,U2860,2026-06-01,FWRY.CA,Buy,19.572,500
ST10349,U2860,2026-06-28,PHDC.CA,Buy,15.036,50
ST10350,U2860,2026-06-07,ESAC.CA,Buy,0.146,100
ST10351,U2866,2026-07-14,AMOC.CA,Buy,8.054,200
ST10352,U2866,2026-07-01,FWRY.CA,Buy,19.217,10
ST10353,U2866,2026-07-13,PRMH.CA,Buy,2.646,100
ST10354,U2866,2026-07-14,FWRY.CA,Buy,19.126,100
ST10355,U2868,2026-06-07,PHDC.CA,Buy,15.247,200
ST10356,U2870,2026-06-21,ARAB.CA,Buy,0.244,20
ST10357,U2873,2026-07-14,PHDC.CA,Buy,14.647,100
ST10358,U2880,2026-07-05,ARAB.CA,Buy,0.243,200
ST10359,U2880,2026-07-08,AMOC.CA,Buy,8.041,10
ST10360,U2881,2026-07-01,PHDC.CA,Buy,15.318,40
ST10361,U2881,2026-07-07,ARAB.CA,Buy,0.247,100
ST10362,U2881,2026-06-25,PRMH.CA,Buy,2.674,80
ST10363,U2882,2026-06-17,ESAC.CA,Buy,0.147,50
ST10364,U2887,2026-05-11,ESAC.CA,Buy,0.151,100
ST10365,U2887,2026-04-27,ESAC.CA,Buy,0.155,10
ST10366,U2887,2026-05-13,PHDC.CA,Buy,14.851,40
ST10367,U2891,2026-06-24,ESAC.CA,Buy,0.147,100
ST10368,U2891,2026-06-25,PRMH.CA,Buy,2.721,500
ST10369,U2895,2026-07-09,ARAB.CA,Buy,0.238,40
ST10370,U2897,2026-07-12,FWRY.CA,Buy,19.13,10
ST10371,U2907,2026-06-07,ARAB.CA,Buy,0.242,40
ST10372,U2907,2026-04-23,PRMH.CA,Buy,2.651,50
ST10373,U2907,2026-05-21,PRMH.CA,Buy,2.767,10
ST10374,U2908,2026-06-21,FWRY.CA,Buy,19.673,10
ST10375,U2908,2026-06-23,FWRY.CA,Buy,18.783,20
ST10376,U2909,2026-07-02,ARAB.CA,Buy,0.254,20
ST10377,U2913,2026-07-14,ARAB.CA,Buy,0.238,100
ST10378,U2914,2026-06-14,AMOC.CA,Buy,8.019,200
ST10379,U2914,2026-07-09,AMOC.CA,Buy,7.942,200
ST10380,U2916,2026-05-25,FWRY.CA,Buy,19.325,40
ST10381,U2919,2026-05-24,PHDC.CA,Buy,14.485,40
ST10382,U2919,2026-04-20,FWRY.CA,Buy,18.926,10
ST10383,U2919,2026-05-19,PHDC.CA,Buy,15.029,150
ST10384,U2919,2026-05-12,PHDC.CA,Sell,14.488,190
ST10385,U2919,2026-04-26,PHDC.CA,Buy,15.124,500
ST10386,U2923,2026-07-13,AMOC.CA,Buy,7.832,1500
ST10387,U2924,2026-06-14,PHDC.CA,Buy,14.826,1500
ST10388,U2924,2026-06-21,AMOC.CA,Buy,8.254,500
ST10389,U2924,2026-06-16,ESAC.CA,Buy,0.147,50
ST10390,U2926,2026-07-09,PRMH.CA,Buy,2.727,50
ST10391,U2934,2026-06-28,PRMH.CA,Buy,2.76,50
ST10392,U2934,2026-07-01,ESAC.CA,Buy,0.152,50
ST10393,U2938,2026-07-08,ESAC.CA,Buy,0.154,40
ST10394,U2938,2026-07-15,ARAB.CA,Buy,0.243,40
ST10395,U2940,2026-07-06,PRMH.CA,Buy,2.713,1000
ST10396,U2940,2026-07-07,FWRY.CA,Buy,18.859,1000
ST10397,U2940,2026-07-13,PHDC.CA,Buy,15.21,40
ST10398,U2940,2026-07-14,AMOC.CA,Buy,8.296,30
ST10399,U2940,2026-07-01,AMOC.CA,Sell,7.991,30
ST10400,U2940,2026-06-29,ESAC.CA,Buy,0.154,600
ST10401,U2949,2026-07-15,ESAC.CA,Buy,0.145,500
ST10402,U2950,2026-05-25,PRMH.CA,Buy,2.654,400
ST10403,U2950,2026-06-18,FWRY.CA,Buy,18.7,100
ST10404,U2966,2026-07-02,FWRY.CA,Buy,19.732,20
ST10405,U2966,2026-07-01,ARAB.CA,Buy,0.253,20
ST10406,U2966,2026-07-13,ARAB.CA,Sell,0.238,20
ST10407,U2966,2026-07-14,ESAC.CA,Buy,0.152,300
ST10408,U2971,2026-07-12,PHDC.CA,Buy,15.215,40
ST10409,U2971,2026-07-05,ESAC.CA,Buy,0.145,400
ST10410,U2971,2026-07-05,FWRY.CA,Buy,18.777,20
ST10411,U2971,2026-06-29,ESAC.CA,Buy,0.146,40
ST10412,U2977,2026-05-31,PRMH.CA,Buy,2.779,500
ST10413,U2982,2026-07-14,PRMH.CA,Buy,2.696,20
ST10414,U2982,2026-06-25,PRMH.CA,Buy,2.826,500
ST10415,U2982,2026-06-17,AMOC.CA,Buy,8.047,10
ST10416,U2982,2026-05-25,PHDC.CA,Buy,14.874,200
ST10417,U2982,2026-05-14,PHDC.CA,Sell,14.436,40
ST10418,U2985,2026-06-01,ARAB.CA,Buy,0.238,10
ST10419,U2985,2026-05-13,PHDC.CA,Buy,15.356,50
ST10420,U2985,2026-05-14,PHDC.CA,Buy,15.153,500
ST10421,U2989,2026-06-30,FWRY.CA,Buy,19.452,50
ST10422,U2990,2026-06-08,FWRY.CA,Buy,19.713,50
ST10423,U2990,2026-05-20,ARAB.CA,Buy,0.24,20
ST10424,U2990,2026-06-28,FWRY.CA,Buy,18.954,200
ST10425,U2990,2026-05-06,ARAB.CA,Buy,0.252,200
ST10426,U2995,2026-07-01,PRMH.CA,Buy,2.725,20
ST10427,U3001,2026-06-29,ESAC.CA,Buy,0.155,10
ST10428,U3002,2026-05-21,ESAC.CA,Buy,0.153,200
ST10429,U3002,2026-05-31,PHDC.CA,Buy,14.866,100
ST10430,U3003,2026-06-25,PRMH.CA,Buy,2.656,10
ST10431,U3004,2026-07-15,FWRY.CA,Buy,19.777,100
ST10432,U3004,2026-07-13,AMOC.CA,Buy,8.208,10
ST10433,U3004,2026-07-14,PRMH.CA,Buy,2.82,20
ST10434,U3007,2026-06-09,AMOC.CA,Buy,7.926,40
ST10435,U3007,2026-06-08,ESAC.CA,Buy,0.153,200
ST10436,U3009,2026-06-30,ARAB.CA,Buy,0.252,10
ST10437,U3009,2026-07-09,ESAC.CA,Buy,0.155,50
ST10438,U3009,2026-06-15,ESAC.CA,Sell,0.148,20
ST10439,U3009,2026-05-28,PRMH.CA,Buy,2.832,40
ST10440,U3009,2026-06-29,ARAB.CA,Buy,0.241,100
ST10441,U3011,2026-05-26,AMOC.CA,Buy,8.097,20
ST10442,U3011,2026-06-01,FWRY.CA,Buy,19.751,50
ST10443,U3011,2026-05-24,PRMH.CA,Buy,2.656,200
ST10444,U3011,2026-06-21,PRMH.CA,Buy,2.7,500
ST10445,U3023,2026-05-24,PRMH.CA,Buy,2.704,100
ST10446,U3023,2026-05-31,FWRY.CA,Buy,19.948,100
ST10447,U3023,2026-05-20,ARAB.CA,Buy,0.237,10
ST10448,U3026,2026-06-17,PRMH.CA,Buy,2.745,10
ST10449,U3028,2026-07-15,PRMH.CA,Buy,2.759,40
ST10450,U3028,2026-07-08,FWRY.CA,Buy,19.602,200
ST10451,U3034,2026-04-29,PRMH.CA,Buy,2.8,20
ST10452,U3034,2026-06-03,PHDC.CA,Buy,14.835,500
ST10453,U3034,2026-05-13,PHDC.CA,Sell,14.723,40
ST10454,U3034,2026-05-04,FWRY.CA,Buy,18.68,20
ST10455,U3034,2026-05-20,FWRY.CA,Buy,19.135,100
ST10456,U3041,2026-07-13,FWRY.CA,Buy,19.226,40
ST10457,U3041,2026-07-15,AMOC.CA,Buy,8.158,40
ST10458,U3044,2026-06-17,ARAB.CA,Buy,0.24,40
ST10459,U3044,2026-06-29,PRMH.CA,Buy,2.826,100
ST10460,U3044,2026-06-03,ESAC.CA,Buy,0.15,250
ST10461,U3044,2026-06-09,ESAC.CA,Sell,0.147,250
ST10462,U3044,2026-06-11,AMOC.CA,Buy,8.31,20
ST10463,U3059,2026-06-04,ARAB.CA,Buy,0.252,20
ST10464,U3070,2026-06-29,PHDC.CA,Buy,14.828,200
ST10465,U3070,2026-06-28,ARAB.CA,Buy,0.246,500
ST10466,U3070,2026-06-01,ESAC.CA,Buy,0.147,300
ST10467,U3077,2026-06-25,FWRY.CA,Buy,19.412,50
ST10468,U3077,2026-07-13,ARAB.CA,Buy,0.244,10
ST10469,U3077,2026-06-29,AMOC.CA,Buy,7.909,40
ST10470,U3078,2026-07-13,ARAB.CA,Buy,0.246,100
ST10471,U3079,2026-07-09,PRMH.CA,Buy,2.791,500
ST10472,U3079,2026-06-29,PHDC.CA,Buy,15.25,10
ST10473,U3079,2026-07-14,ESAC.CA,Buy,0.146,500
ST10474,U3079,2026-07-07,FWRY.CA,Buy,18.74,100
ST10475,U3080,2026-06-24,PHDC.CA,Buy,14.996,40
ST10476,U3087,2026-05-25,ESAC.CA,Buy,0.149,50
ST10477,U3087,2026-06-23,PHDC.CA,Buy,14.895,10
ST10478,U3087,2026-06-02,PHDC.CA,Buy,14.855,200
ST10479,U3089,2026-06-09,PRMH.CA,Buy,2.653,50
ST10480,U3093,2026-05-19,AMOC.CA,Buy,7.836,10
ST10481,U3097,2026-07-15,PHDC.CA,Buy,15.223,100
ST10482,U3100,2026-07-13,ESAC.CA,Buy,0.145,200
ST10483,U3100,2026-07-12,PRMH.CA,Buy,2.71,20
ST10484,U3100,2026-07-08,FWRY.CA,Buy,19.637,200
ST10485,U3103,2026-07-12,PHDC.CA,Buy,15.143,500
ST10486,U3113,2026-06-10,PHDC.CA,Buy,15.011,100
ST10487,U3113,2026-06-10,ESAC.CA,Buy,0.152,200
ST10488,U3120,2026-07-08,PRMH.CA,Buy,2.66,200
ST10489,U3120,2026-05-20,ESAC.CA,Buy,0.151,40
ST10490,U3120,2026-06-04,FWRY.CA,Buy,19.385,200
ST10491,U3124,2026-06-22,AMOC.CA,Buy,7.95,50
ST10492,U3124,2026-06-22,PHDC.CA,Buy,14.461,50
ST10493,U3130,2026-06-04,PHDC.CA,Buy,14.571,10
ST10494,U3130,2026-05-20,PHDC.CA,Buy,14.738,20
ST10495,U3130,2026-05-28,FWRY.CA,Buy,19.953,100
ST10496,U3130,2026-05-26,ESAC.CA,Buy,0.153,10
ST10497,U3131,2026-06-25,FWRY.CA,Buy,19.536,200
ST10498,U3137,2026-06-09,AMOC.CA,Buy,8.206,500
ST10499,U3137,2026-06-03,AMOC.CA,Buy,7.91,50
ST10500,U3137,2026-07-14,ESAC.CA,Buy,0.147,100
ST10501,U3139,2026-07-12,PHDC.CA,Buy,14.694,500
ST10502,U3139,2026-07-13,ARAB.CA,Buy,0.246,40
ST10503,U3144,2026-06-17,ARAB.CA,Buy,0.248,40
ST10504,U3148,2026-06-01,ESAC.CA,Buy,0.15,40
ST10505,U3148,2026-07-12,FWRY.CA,Buy,19.922,100
ST10506,U3148,2026-06-03,PHDC.CA,Buy,14.783,40
ST10507,U3151,2026-07-12,ESAC.CA,Buy,0.151,50
ST10508,U3151,2026-05-06,AMOC.CA,Buy,7.797,40
ST10509,U3151,2026-05-20,PRMH.CA,Buy,2.715,50
ST10510,U3153,2026-07-05,ESAC.CA,Buy,0.145,300
ST10511,U3153,2026-07-09,AMOC.CA,Buy,7.937,50
ST10512,U3153,2026-06-30,ESAC.CA,Buy,0.152,200
ST10513,U3153,2026-06-29,ARAB.CA,Buy,0.241,30
ST10514,U3153,2026-05-14,ARAB.CA,Buy,0.245,200
ST10515,U3153,2026-06-15,PRMH.CA,Buy,2.836,1000
ST10516,U3154,2026-07-13,ARAB.CA,Buy,0.24,500
ST10517,U3154,2026-07-02,ESAC.CA,Buy,0.153,400
ST10518,U3154,2026-07-08,ARAB.CA,Sell,0.244,30
ST10519,U3154,2026-07-15,PRMH.CA,Buy,2.737,200
ST10520,U3154,2026-07-14,ARAB.CA,Buy,0.246,400
ST10521,U3154,2026-07-12,ARAB.CA,Buy,0.239,100
ST10522,U3154,2026-07-14,PHDC.CA,Buy,14.902,30
ST10523,U3154,2026-07-15,ESAC.CA,Buy,0.148,100
ST10524,U3154,2026-07-15,AMOC.CA,Buy,7.769,40
ST10525,U3157,2026-07-06,PHDC.CA,Buy,14.554,100
ST10526,U3157,2026-07-14,PHDC.CA,Buy,14.432,50
ST10527,U3157,2026-06-23,ESAC.CA,Buy,0.146,10
ST10528,U3160,2026-06-22,ESAC.CA,Buy,0.145,100
ST10529,U3160,2026-07-05,ARAB.CA,Buy,0.237,20
ST10530,U3171,2026-06-11,FWRY.CA,Buy,19.416,40
ST10531,U3171,2026-06-22,PHDC.CA,Buy,15.297,200
ST10532,U3172,2026-04-29,PHDC.CA,Buy,14.675,500
ST10533,U3175,2026-06-23,FWRY.CA,Buy,19.18,20
ST10534,U3175,2026-05-27,AMOC.CA,Buy,8.019,50
ST10535,U3175,2026-05-26,ESAC.CA,Buy,0.15,100
ST10536,U3181,2026-07-08,ARAB.CA,Buy,0.247,500
ST10537,U3184,2026-05-10,AMOC.CA,Buy,7.991,40
ST10538,U3187,2026-07-12,PRMH.CA,Buy,2.822,200
ST10539,U3187,2026-07-15,FWRY.CA,Buy,18.73,100
ST10540,U3187,2026-07-13,ESAC.CA,Buy,0.155,20
ST10541,U3195,2026-06-24,ARAB.CA,Buy,0.25,50
ST10542,U3195,2026-07-13,AMOC.CA,Buy,7.945,500
ST10543,U3196,2026-07-13,ESAC.CA,Buy,0.146,10
ST10544,U3197,2026-07-08,FWRY.CA,Buy,19.231,40
ST10545,U3198,2026-07-12,PRMH.CA,Buy,2.813,200
ST10546,U3201,2026-06-22,ESAC.CA,Buy,0.152,400
ST10547,U3201,2026-06-15,FWRY.CA,Buy,19.215,100
ST10548,U3201,2026-06-23,AMOC.CA,Buy,7.792,40
ST10549,U3201,2026-07-05,ESAC.CA,Buy,0.151,50
ST10550,U3201,2026-07-08,AMOC.CA,Sell,7.977,40
ST10551,U3201,2026-06-28,ESAC.CA,Sell,0.15,100
ST10552,U3201,2026-07-01,PRMH.CA,Buy,2.726,500
ST10553,U3203,2026-07-07,AMOC.CA,Buy,8.214,10
ST10554,U3204,2026-07-12,ESAC.CA,Buy,0.153,50
ST10555,U3204,2026-07-15,ESAC.CA,Buy,0.151,40
ST10556,U3208,2026-07-13,ARAB.CA,Buy,0.249,500
ST10557,U3208,2026-06-04,ARAB.CA,Sell,0.248,200
ST10558,U3211,2026-07-15,ESAC.CA,Buy,0.152,100
ST10559,U3211,2026-07-09,AMOC.CA,Buy,8.282,500
ST10560,U3211,2026-07-08,ESAC.CA,Sell,0.146,40
ST10561,U3211,2026-07-07,PRMH.CA,Buy,2.814,50
ST10562,U3214,2026-05-28,PRMH.CA,Buy,2.673,100
ST10563,U3214,2026-05-27,PRMH.CA,Sell,2.713,10
ST10564,U3214,2026-07-05,PHDC.CA,Buy,14.951,50
ST10565,U3219,2026-05-05,PHDC.CA,Buy,14.987,10
ST10566,U3219,2026-06-16,ESAC.CA,Buy,0.15,20
ST10567,U3221,2026-07-14,ESAC.CA,Buy,0.152,50
ST10568,U3222,2026-06-25,ARAB.CA,Buy,0.239,40
ST10569,U3222,2026-07-15,ESAC.CA,Buy,0.146,20
ST10570,U3224,2026-06-16,AMOC.CA,Buy,8.29,100
ST10571,U3224,2026-06-23,PRMH.CA,Buy,2.798,500
ST10572,U3226,2026-07-12,ESAC.CA,Buy,0.154,250
ST10573,U3226,2026-07-14,AMOC.CA,Buy,8.318,400
ST10574,U3226,2026-04-23,PRMH.CA,Buy,2.725,50
ST10575,U3231,2026-07-14,AMOC.CA,Buy,8.193,200
ST10576,U3231,2026-04-29,ESAC.CA,Buy,0.15,250
ST10577,U3231,2026-06-04,PHDC.CA,Buy,15.302,100
ST10578,U3231,2026-06-24,ARAB.CA,Buy,0.254,1000
ST10579,U3231,2026-06-10,FWRY.CA,Buy,19.924,100
ST10580,U3231,2026-05-07,FWRY.CA,Buy,19.452,200
ST10581,U3232,2026-05-26,FWRY.CA,Buy,18.721,500
ST10582,U3232,2026-07-06,PHDC.CA,Buy,14.837,100
ST10583,U3232,2026-07-12,PRMH.CA,Buy,2.813,100
ST10584,U3232,2026-05-12,PHDC.CA,Buy,15.151,500
ST10585,U3241,2026-07-14,PRMH.CA,Buy,2.664,50
ST10586,U3241,2026-07-13,PHDC.CA,Buy,14.761,120
ST10587,U3243,2026-06-02,PHDC.CA,Buy,15.067,40
ST10588,U3243,2026-05-10,PRMH.CA,Buy,2.664,100
ST10589,U3243,2026-06-14,FWRY.CA,Buy,19.143,100
ST10590,U3246,2026-06-21,PRMH.CA,Buy,2.768,20
ST10591,U3246,2026-06-23,PRMH.CA,Sell,2.676,10
ST10592,U3246,2026-05-27,AMOC.CA,Buy,7.889,100
ST10593,U3246,2026-06-03,ARAB.CA,Buy,0.245,10
ST10594,U3246,2026-06-10,ARAB.CA,Buy,0.239,20
ST10595,U3246,2026-07-13,ESAC.CA,Buy,0.148,120
ST10596,U3248,2026-06-18,ARAB.CA,Buy,0.251,50
ST10597,U3248,2026-06-15,FWRY.CA,Buy,19.638,40
ST10598,U3248,2026-05-24,ESAC.CA,Buy,0.151,100
ST10599,U3249,2026-05-26,ARAB.CA,Buy,0.239,40
ST10600,U3249,2026-05-21,PRMH.CA,Buy,2.645,300
ST10601,U3250,2026-07-02,PHDC.CA,Buy,15.107,50
ST10602,U3250,2026-07-15,ARAB.CA,Buy,0.247,200
ST10603,U3254,2026-07-12,AMOC.CA,Buy,7.925,20
ST10604,U3254,2026-07-15,PRMH.CA,Buy,2.743,100
ST10605,U3254,2026-07-01,FWRY.CA,Buy,18.954,200
ST10606,U3254,2026-07-13,PHDC.CA,Buy,14.539,50
ST10607,U3254,2026-07-05,PRMH.CA,Buy,2.671,20
ST10608,U3254,2026-07-13,PHDC.CA,Sell,15.164,20
ST10609,U3254,2026-07-13,ESAC.CA,Buy,0.152,50
ST10610,U3254,2026-07-13,AMOC.CA,Buy,8.142,300
ST10611,U3258,2026-06-09,FWRY.CA,Buy,18.868,500
ST10612,U3258,2026-06-24,PHDC.CA,Buy,14.845,20
ST10613,U3258,2026-06-10,AMOC.CA,Buy,8.233,20
ST10614,U3262,2026-05-26,ARAB.CA,Buy,0.252,10
ST10615,U3262,2026-06-01,PHDC.CA,Buy,14.479,100
ST10616,U3262,2026-04-23,ARAB.CA,Buy,0.251,100
ST10617,U3262,2026-05-13,PHDC.CA,Sell,14.585,50
ST10618,U3265,2026-07-13,PRMH.CA,Buy,2.825,50
ST10619,U3268,2026-07-13,PRMH.CA,Buy,2.712,100
ST10620,U3268,2026-06-03,AMOC.CA,Buy,7.81,100
ST10621,U3268,2026-06-17,PHDC.CA,Buy,15.093,20
ST10622,U3268,2026-07-12,PHDC.CA,Buy,14.642,200
ST10623,U3270,2026-07-12,FWRY.CA,Buy,18.906,20
ST10624,U3271,2026-07-13,FWRY.CA,Buy,19.053,100
ST10625,U3271,2026-06-29,ARAB.CA,Buy,0.252,20
ST10626,U3273,2026-07-14,PHDC.CA,Buy,14.991,10
ST10627,U3277,2026-07-02,ESAC.CA,Buy,0.146,20
ST10628,U3277,2026-07-14,ARAB.CA,Buy,0.25,500
ST10629,U3282,2026-07-07,PHDC.CA,Buy,14.508,10
ST10630,U3282,2026-05-12,PHDC.CA,Buy,14.631,10
ST10631,U3282,2026-05-21,PRMH.CA,Buy,2.718,10
ST10632,U3283,2026-06-09,PRMH.CA,Buy,2.703,20
ST10633,U3283,2026-06-16,PRMH.CA,Sell,2.675,20
ST10634,U3283,2026-06-16,PHDC.CA,Buy,14.385,500
ST10635,U3283,2026-05-05,PRMH.CA,Buy,2.805,200
ST10636,U3284,2026-07-09,AMOC.CA,Buy,7.89,30
ST10637,U3284,2026-07-15,PRMH.CA,Buy,2.813,500
ST10638,U3284,2026-06-08,ESAC.CA,Buy,0.154,500
