order_id,user_id,order_date,stock_symbol,order_type,order_status,price,quantity
O8954,U4590,2026-05-31,PHDC.CA,Buy,Completed,15.212,10
O8955,U4590,2026-06-29,PRMH.CA,Buy,Canceled,2.815,20
O8956,U4596,2026-06-08,AMOC.CA,Buy,Completed,8.217,40
O8957,U4596,2026-07-12,ESAC.CA,Buy,Completed,0.152,20
O8958,U4596,2026-06-10,FWRY.CA,Buy,Completed,19.491,100
O8959,U4597,2026-07-14,PHDC.CA,Buy,Active,14.901,500
O8960,U4597,2026-07-13,PRMH.CA,Buy,Completed,2.697,100
O8961,U4597,2026-06-17,ESAC.CA,Buy,Completed,0.154,20
O8962,U4597,2026-04-29,ESAC.CA,Buy,Canceled,0.154,200
O8963,U4597,2026-05-26,PHDC.CA,Buy,Active,15.018,40
O8964,U4597,2026-05-17,PRMH.CA,Buy,Completed,2.766,40
O8965,U4597,2026-04-12,PHDC.CA,Buy,Completed,14.911,100
O8966,U4600,2026-06-14,FWRY.CA,Buy,Completed,18.988,200
O8967,U4600,2026-06-17,ESAC.CA,Buy,Active,0.147,20
O8968,U4600,2026-05-10,ARAB.CA,Buy,Completed,0.252,50
O8969,U4600,2026-07-02,AMOC.CA,Buy,Completed,8.144,100
O8970,U4610,2026-06-09,ESAC.CA,Buy,Completed,0.151,100
O8971,U4610,2026-07-06,PRMH.CA,Buy,Completed,2.805,50
O8972,U4610,2026-07-05,AMOC.CA,Buy,Completed,8.034,200
O8973,U4610,2026-06-01,FWRY.CA,Buy,Completed,19.066,100
O8974,U4610,2026-06-23,PHDC.CA,Buy,Active,14.821,40
O8975,U4610,2026-07-13,ARAB.CA,Buy,Canceled,0.247,500
O8976,U4612,2026-06-09,ARAB.CA,Buy,Completed,0.249,20
O8977,U4612,2026-07-12,PRMH.CA,Buy,Completed,2.752,200
O8978,U4612,2026-07-02,ESAC.CA,Buy,Completed,0.149,40
O8979,U4613,2026-07-15,ARAB.CA,Buy,Completed,0.243,200
O8980,U4614,2026-06-22,AMOC.CA,Buy,Completed,8.271,40
O8981,U4614,2026-05-21,PHDC.CA,Buy,Completed,14.818,10
O8982,U4614,2026-06-11,ESAC.CA,Buy,Canceled,0.155,100
O8983,U4617,2026-06-10,FWRY.CA,Buy,Canceled,19.369,500
O8984,U4617,2026-04-27,PHDC.CA,Buy,Completed,14.358,20
O8985,U4617,2026-05-18,PHDC.CA,Sell,Completed,14.459,200
O8986,U4618,2026-06-07,PHDC.CA,Buy,Active,14.535,10
O8987,U4618,2026-05-26,PRMH.CA,Buy,Completed,2.737,100
O8988,U4618,2026-05-12,FWRY.CA,Buy,Completed,19.802,100
O8989,U4618,2026-07-02,ARAB.CA,Buy,Completed,0.247,10
O8990,U4620,2026-07-07,PHDC.CA,Buy,Completed,15.017,500
O8991,U4624,2026-05-24,PHDC.CA,Buy,Active,14.466,10
O8992,U4624,2026-05-04,ARAB.CA,Buy,Completed,0.245,10
O8993,U4625,2026-07-15,PHDC.CA,Buy,Canceled,15.349,40
O8994,U4625,2026-07-07,ESAC.CA,Buy,Active,0.149,10
O8995,U4625,2026-07-12,AMOC.CA,Buy,Completed,7.844,200
O8996,U4626,2026-07-13,ARAB.CA,Buy,Active,0.247,500
O8997,U4626,2026-07-15,ARAB.CA,Buy,Canceled,0.247,200
O8998,U4626,2026-06-28,PRMH.CA,Buy,Completed,2.827,40
O8999,U4631,2026-06-30,PHDC.CA,Buy,Completed,14.331,100
O9000,U4632,2026-06-10,PHDC.CA,Buy,Completed,14.907,50
O9001,U4639,2026-05-18,PRMH.CA,Buy,Completed,2.738,20
O9002,U4640,2026-07-02,FWRY.CA,Buy,Completed,19.42,200
O9003,U4640,2026-07-07,PHDC.CA,Buy,Completed,14.658,200
O9004,U4640,2026-07-14,ARAB.CA,Buy,Completed,0.25,20
O9005,U4640,2026-06-29,FWRY.CA,Sell,Completed,18.688,10
O9006,U4640,2026-06-29,AMOC.CA,Buy,Completed,8.251,200
O9007,U4640,2026-06-07,FWRY.CA,Buy,Canceled,18.793,20
O9008,U4640,2026-07-09,FWRY.CA,Buy,Completed,18.677,20
O9009,U4645,2026-07-08,ESAC.CA,Buy,Completed,0.148,200
O9010,U4649,2026-07-15,PHDC.CA,Buy,Completed,14.929,40
O9011,U4649,2026-07-14,ARAB.CA,Buy,Canceled,0.243,10
O9012,U4649,2026-07-14,ARAB.CA,Buy,Canceled,0.245,10
O9013,U4650,2026-07-14,PHDC.CA,Buy,Completed,14.876,300
O9014,U4650,2026-07-12,FWRY.CA,Buy,Active,18.759,100
O9015,U4654,2026-07-14,FWRY.CA,Buy,Active,19.787,50
O9016,U4654,2026-06-07,PHDC.CA,Buy,Active,15.167,500
O9017,U4654,2026-07-12,ESAC.CA,Buy,Completed,0.15,100
O9018,U4654,2026-06-07,AMOC.CA,Buy,Completed,7.995,200
O9019,U4654,2026-05-27,ARAB.CA,Buy,Completed,0.244,20
O9020,U4654,2026-07-05,ARAB.CA,Buy,Completed,0.253,80
O9021,U4654,2026-06-14,PRMH.CA,Buy,Completed,2.813,200
O9022,U4655,2026-05-25,ARAB.CA,Buy,Completed,0.245,500
O9023,U4655,2026-07-09,FWRY.CA,Buy,Completed,18.939,100
O9024,U4655,2026-05-24,AMOC.CA,Buy,Completed,7.944,200
O9025,U4655,2026-04-15,ESAC.CA,Buy,Active,0.154,10
O9026,U4655,2026-06-01,PRMH.CA,Buy,Completed,2.671,200
O9027,U4655,2026-04-21,AMOC.CA,Sell,Canceled,8.287,50
O9028,U4655,2026-07-05,ARAB.CA,Buy,Active,0.249,20
O9029,U4666,2026-07-14,ARAB.CA,Buy,Canceled,0.249,10
O9030,U4669,2026-07-05,ESAC.CA,Buy,Completed,0.148,40
O9031,U4669,2026-06-30,AMOC.CA,Buy,Active,7.984,10
O9032,U4669,2026-06-30,ESAC.CA,Buy,Completed,0.145,100
O9033,U4670,2026-06-18,PRMH.CA,Buy,Completed,2.742,10
O9034,U4670,2026-06-22,ARAB.CA,Buy,Completed,0.244,500
O9035,U4672,2026-06-10,PHDC.CA,Buy,Active,14.92,200
O9036,U4672,2026-07-07,PRMH.CA,Buy,Completed,2.681,10
O9037,U4674,2026-06-28,ESAC.CA,Buy,Completed,0.149,500
O9038,U4674,2026-07-01,ARAB.CA,Buy,Completed,0.248,200
O9039,U4674,2026-04-29,ARAB.CA,Buy,Completed,0.245,50
O9040,U4679,2026-04-22,AMOC.CA,Buy,Completed,8.225,50
O9041,U4679,2026-04-22,PRMH.CA,Buy,Completed,2.746,500
O9042,U4679,2026-07-12,FWRY.CA,Buy,Completed,19.728,10
O9043,U4680,2026-06-15,PRMH.CA,Buy,Completed,2.722,20
O9044,U4680,2026-05-11,PHDC.CA,Buy,Active,14.812,10
O9045,U4680,2026-06-29,ARAB.CA,Buy,Completed,0.25,20
O9046,U4681,2026-06-09,PRMH.CA,Buy,Canceled,2.789,600
O9047,U4681,2026-06-16,ARAB.CA,Buy,Completed,0.241,2500
O9048,U4681,2026-05-19,ARAB.CA,Sell,Active,0.25,10
O9049,U4681,2026-06-15,ESAC.CA,Buy,Completed,0.148,20
O9050,U4681,2026-06-07,PRMH.CA,Buy,Canceled,2.827,50
O9051,U4681,2026-05-28,PRMH.CA,Buy,Completed,2.721,20
O9052,U4681,2026-06-11,FWRY.CA,Buy,Completed,18.777,80
O9053,U4681,2026-06-14,PRMH.CA,Buy,Completed,2.658,1000
O9054,U4681,2026-07-06,FWRY.CA,Sell,Active,19.891,40
O9055,U4681,2026-07-02,ESAC.CA,Buy,Canceled,0.15,500
O9056,U4681,2026-07-13,PHDC.CA,Buy,Completed,14.899,200
O9057,U4686,2026-07-13,ARAB.CA,Buy,Completed,0.248,100
O9058,U4687,2026-07-15,AMOC.CA,Buy,Completed,7.789,10
O9059,U4687,2026-07-09,ESAC.CA,Buy,Completed,0.152,20
O9060,U4687,2026-07-13,ESAC.CA,Sell,Completed,0.145,500
O9061,U4687,2026-07-09,AMOC.CA,Sell,Completed,8.037,20
O9062,U4695,2026-06-22,PHDC.CA,Buy,Completed,14.642,50
O9063,U4695,2026-06-14,PHDC.CA,Buy,Canceled,14.587,10
O9064,U4695,2026-06-24,ARAB.CA,Buy,Completed,0.248,50
O9065,U4695,2026-06-08,ESAC.CA,Buy,Active,0.15,200
O9066,U4699,2026-05-06,AMOC.CA,Buy,Canceled,8.245,200
O9067,U4699,2026-06-30,FWRY.CA,Buy,Completed,19.348,50
O9068,U4699,2026-06-01,ARAB.CA,Buy,Completed,0.24,20
O9069,U4699,2026-06-07,FWRY.CA,Sell,Canceled,19.8,20
O9070,U4701,2026-05-24,AMOC.CA,Buy,Canceled,8.293,500
O9071,U4701,2026-07-12,ARAB.CA,Buy,Completed,0.252,10
O9072,U4701,2026-07-14,PRMH.CA,Buy,Active,2.834,50
O9073,U4703,2026-07-14,FWRY.CA,Buy,Active,19.766,40
O9074,U4703,2026-05-04,FWRY.CA,Buy,Completed,19.325,10
O9075,U4703,2026-06-30,AMOC.CA,Buy,Completed,8.035,200
O9076,U4704,2026-07-06,FWRY.CA,Buy,Completed,19.778,40
O9077,U4704,2026-06-04,FWRY.CA,Buy,Canceled,19.865,10
O9078,U4704,2026-05-14,PRMH.CA,Buy,Completed,2.787,500
O9079,U4706,2026-04-28,AMOC.CA,Buy,Completed,7.775,500
O9080,U4706,2026-06-07,ARAB.CA,Buy,Canceled,0.247,200
O9081,U4710,2026-06-15,FWRY.CA,Buy,Canceled,19.557,200
O9082,U4710,2026-06-08,PHDC.CA,Buy,Canceled,15.302,200
O9083,U4710,2026-07-09,PHDC.CA,Buy,Completed,14.62,200
O9084,U4715,2026-06-09,FWRY.CA,Buy,Completed,19.822,100
O9085,U4715,2026-06-25,ESAC.CA,Buy,Active,0.145,10
O9086,U4716,2026-07-12,ARAB.CA,Buy,Active,0.252,40
O9087,U4716,2026-05-27,ARAB.CA,Buy,Completed,0.241,50
O9088,U4716,2026-07-08,PRMH.CA,Buy,Completed,2.671,500
O9089,U4716,2026-06-18,FWRY.CA,Buy,Completed,19.735,200
O9090,U4718,2026-07-14,PRMH.CA,Buy,Active,2.737,200
O9091,U4718,2026-07-12,PHDC.CA,Buy,Completed,15.102,10
O9092,U4718,2026-07-14,PHDC.CA,Buy,Completed,14.706,20
O9093,U4722,2026-07-08,ESAC.CA,Buy,Completed,0.146,2500
O9094,U4722,2026-05-26,FWRY.CA,Buy,Completed,18.766,100
O9095,U4722,2026-06-08,ARAB.CA,Buy,Completed,0.252,2500
O9096,U4722,2026-07-14,ESAC.CA,Sell,Active,0.146,20
O9097,U4722,2026-06-16,PHDC.CA,Buy,Active,14.585,200
O9098,U4722,2026-06-10,PRMH.CA,Buy,Completed,2.657,20
O9099,U4722,2026-07-15,PHDC.CA,Buy,Completed,15.136,1000
O9100,U4722,2026-06-25,ESAC.CA,Buy,Completed,0.145,20
O9101,U4723,2026-06-25,PHDC.CA,Buy,Active,15.183,200
O9102,U4723,2026-07-02,PRMH.CA,Buy,Completed,2.733,200
O9103,U4731,2026-07-07,ESAC.CA,Buy,Completed,0.15,50
O9104,U4731,2026-07-13,ARAB.CA,Buy,Completed,0.247,50
O9105,U4731,2026-07-14,ESAC.CA,Sell,Canceled,0.153,50
O9106,U4731,2026-07-01,AMOC.CA,Buy,Completed,8.064,500
O9107,U4731,2026-07-06,ESAC.CA,Buy,Completed,0.155,200
O9108,U4731,2026-07-15,ARAB.CA,Buy,Active,0.238,10
O9109,U4731,2026-06-29,PRMH.CA,Buy,Completed,2.802,40
O9110,U4732,2026-07-15,PHDC.CA,Buy,Canceled,14.544,40
O9111,U4732,2026-07-14,ESAC.CA,Buy,Completed,0.151,200
O9112,U4732,2026-07-13,ARAB.CA,Buy,Canceled,0.242,20
O9113,U4734,2026-06-23,PRMH.CA,Buy,Completed,2.814,200
O9114,U4734,2026-06-16,ARAB.CA,Buy,Completed,0.249,500
O9115,U4735,2026-06-25,PHDC.CA,Buy,Active,14.446,100
O9116,U4735,2026-06-07,ARAB.CA,Buy,Active,0.24,50
O9117,U4744,2026-07-01,FWRY.CA,Buy,Canceled,18.663,10
O9118,U4744,2026-06-09,PRMH.CA,Buy,Active,2.827,40
O9119,U4744,2026-06-22,FWRY.CA,Buy,Completed,19.388,500
O9120,U4744,2026-06-30,PHDC.CA,Buy,Active,15.209,500
O9121,U4752,2026-06-16,ARAB.CA,Buy,Completed,0.239,100
O9122,U4752,2026-06-08,ARAB.CA,Buy,Completed,0.238,200
O9123,U4752,2026-06-14,ARAB.CA,Buy,Active,0.248,100
O9124,U4756,2026-07-15,FWRY.CA,Buy,Completed,19.953,50
O9125,U4756,2026-07-14,ARAB.CA,Buy,Canceled,0.24,40
O9126,U4760,2026-06-28,PRMH.CA,Buy,Active,2.77,40
O9127,U4760,2026-07-15,ESAC.CA,Buy,Completed,0.152,10
O9128,U4763,2026-07-06,ARAB.CA,Buy,Canceled,0.238,200
O9129,U4763,2026-06-21,PRMH.CA,Buy,Active,2.769,100
O9130,U4763,2026-06-28,AMOC.CA,Buy,Active,8.036,200
O9131,U4763,2026-06-15,PRMH.CA,Buy,Canceled,2.689,50
O9132,U4763,2026-07-05,PRMH.CA,Buy,Completed,2.737,200
O9133,U4763,2026-07-13,ESAC.CA,Buy,Completed,0.146,40
O9134,U4765,2026-07-08,FWRY.CA,Buy,Completed,19.202,40
O9135,U4765,2026-06-18,AMOC.CA,Buy,Completed,8.197,200
O9136,U4772,2026-06-22,AMOC.CA,Buy,Completed,8.035,40
O9137,U4772,2026-06-15,FWRY.CA,Buy,Completed,18.999,40
O9138,U4772,2026-07-01,PHDC.CA,Buy,Completed,14.796,200
O9139,U4772,2026-07-12,ESAC.CA,Buy,Completed,0.149,10
O9140,U4772,2026-07-06,PRMH.CA,Buy,Completed,2.753,500
O9141,U4777,2026-06-30,PHDC.CA,Buy,Completed,14.433,40
O9142,U4777,2026-05-03,AMOC.CA,Buy,Completed,7.965,500
O9143,U4777,2026-05-27,ESAC.CA,Buy,Completed,0.154,20
O9144,U4781,2026-07-13,PRMH.CA,Buy,Completed,2.715,100
O9145,U4781,2026-07-14,ESAC.CA,Buy,Completed,0.153,100
O9146,U4788,2026-06-11,ARAB.CA,Buy,Canceled,0.25,20
O9147,U4788,2026-05-12,FWRY.CA,Buy,Completed,19.795,50
O9148,U4788,2026-06-14,PHDC.CA,Buy,Completed,14.979,50
O9149,U4788,2026-07-08,ARAB.CA,Buy,Active,0.24,100
O9150,U4788,2026-05-10,PRMH.CA,Buy,Completed,2.754,50
O9151,U4792,2026-07-07,AMOC.CA,Buy,Completed,8.008,20
O9152,U4792,2026-07-14,ESAC.CA,Buy,Canceled,0.146,300
O9153,U4792,2026-07-15,PHDC.CA,Buy,Active,15.289,100
O9154,U4792,2026-07-12,PRMH.CA,Buy,Canceled,2.781,200
O9155,U4792,2026-07-15,ARAB.CA,Buy,Active,0.249,400
O9156,U4792,2026-07-15,ESAC.CA,Buy,Active,0.152,1000
O9157,U4794,2026-05-19,AMOC.CA,Buy,Canceled,7.82,200
O9158,U4794,2026-06-30,PRMH.CA,Buy,Completed,2.657,200
O9159,U4795,2026-05-24,ARAB.CA,Buy,Completed,0.254,100
O9160,U4795,2026-07-08,ESAC.CA,Buy,Completed,0.154,20
O9161,U4795,2026-06-21,FWRY.CA,Buy,Active,18.959,10
O9162,U4795,2026-05-20,AMOC.CA,Buy,Completed,8.138,100
O9163,U4799,2026-07-15,PHDC.CA,Buy,Active,14.53,10
O9164,U4799,2026-07-07,AMOC.CA,Buy,Completed,7.893,50
O9165,U4799,2026-07-06,ESAC.CA,Buy,Active,0.149,40
O9166,U4801,2026-07-13,PHDC.CA,Buy,Completed,14.987,20
O9167,U4801,2026-07-15,PHDC.CA,Sell,Completed,15.148,20
O9168,U4801,2026-07-15,PRMH.CA,Buy,Completed,2.648,10
O9169,U4801,2026-07-12,FWRY.CA,Buy,Completed,19.003,10
O9170,U4801,2026-07-05,ARAB.CA,Buy,Active,0.239,1000
O9171,U4801,2026-07-13,AMOC.CA,Buy,Completed,8.162,50
O9172,U4805,2026-06-29,ARAB.CA,Buy,Completed,0.239,500
O9173,U4806,2026-07-08,ARAB.CA,Buy,Completed,0.249,40
O9174,U4808,2026-05-28,ARAB.CA,Buy,Completed,0.243,50
O9175,U4808,2026-07-06,PRMH.CA,Buy,Completed,2.786,50
O9176,U4808,2026-06-22,PRMH.CA,Sell,Canceled,2.649,40
O9177,U4808,2026-06-22,PRMH.CA,Buy,Active,2.721,40
O9178,U4811,2026-07-09,FWRY.CA,Buy,Completed,19.578,500
O9179,U4811,2026-07-07,PHDC.CA,Buy,Completed,15.194,50
O9180,U4813,2026-07-13,PHDC.CA,Buy,Active,14.901,200
O9181,U4813,2026-07-15,AMOC.CA,Buy,Active,7.929,100
O9182,U4813,2026-07-13,FWRY.CA,Buy,Completed,18.792,50
O9183,U4815,2026-07-01,FWRY.CA,Buy,Completed,19.243,50
O9184,U4815,2026-06-11,ESAC.CA,Buy,Completed,0.154,40
O9185,U4824,2026-07-13,ARAB.CA,Buy,Completed,0.254,200
O9186,U4824,2026-06-28,AMOC.CA,Buy,Completed,8.239,20
O9187,U4824,2026-07-02,ARAB.CA,Buy,Completed,0.251,20
O9188,U4828,2026-07-12,PHDC.CA,Buy,Canceled,15.022,20
O9189,U4828,2026-07-09,FWRY.CA,Buy,Completed,19.592,500
O9190,U4830,2026-07-07,PRMH.CA,Buy,Active,2.731,10
O9191,U4830,2026-06-23,PHDC.CA,Buy,Completed,15.185,100
O9192,U4831,2026-07-09,ESAC.CA,Buy,Canceled,0.152,200
O9193,U4831,2026-07-15,FWRY.CA,Buy,Completed,19.893,40
O9194,U4834,2026-06-18,ARAB.CA,Buy,Completed,0.241,500
O9195,U4834,2026-06-24,PHDC.CA,Buy,Completed,14.856,500
O9196,U4848,2026-07-14,ESAC.CA,Buy,Completed,0.151,40
O9197,U4848,2026-07-13,FWRY.CA,Buy,Completed,18.879,50
O9198,U4848,2026-07-07,PHDC.CA,Buy,Completed,14.425,10
O9199,U4852,2026-06-14,ESAC.CA,Buy,Completed,0.152,200
O9200,U4852,2026-07-15,AMOC.CA,Buy,Active,8.319,10
O9201,U4854,2026-05-19,FWRY.CA,Buy,Canceled,19.269,40
O9202,U4854,2026-07-12,FWRY.CA,Buy,Completed,19.121,40
O9203,U4854,2026-07-05,ARAB.CA,Buy,Completed,0.254,10
O9204,U4854,2026-07-05,PHDC.CA,Buy,Completed,15.203,40
O9205,U4859,2026-07-12,FWRY.CA,Buy,Active,19.647,10
O9206,U4859,2026-05-26,ARAB.CA,Buy,Completed,0.248,600
O9207,U4859,2026-06-30,ESAC.CA,Buy,Canceled,0.146,50
O9208,U4859,2026-06-09,PHDC.CA,Buy,Completed,14.786,100
O9209,U4861,2026-07-14,PRMH.CA,Buy,Active,2.746,500
O9210,U4861,2026-07-12,FWRY.CA,Buy,Active,19.905,200
O9211,U4861,2026-07-15,FWRY.CA,Buy,Active,19.128,10
O9212,U4865,2026-07-15,AMOC.CA,Buy,Active,7.833,200
O9213,U4866,2026-05-28,AMOC.CA,Buy,Canceled,8.027,10
O9214,U4866,2026-07-07,ARAB.CA,Buy,Completed,0.253,50
O9215,U4867,2026-07-01,ARAB.CA,Buy,Canceled,0.251,200
O9216,U4871,2026-06-07,PHDC.CA,Buy,Active,14.909,50
O9217,U4877,2026-07-12,PHDC.CA,Buy,Active,14.817,200
O9218,U4877,2026-07-15,AMOC.CA,Buy,Canceled,8.119,500
O9219,U4877,2026-07-15,ARAB.CA,Buy,Completed,0.245,50
O9220,U4883,2026-07-09,ARAB.CA,Buy,Completed,0.238,10
O9221,U4883,2026-07-15,FWRY.CA,Buy,Canceled,19.594,40
O9222,U4886,2026-06-30,FWRY.CA,Buy,Completed,19.866,500
O9223,U4891,2026-07-14,FWRY.CA,Buy,Completed,18.991,20
O9224,U4891,2026-07-12,FWRY.CA,Buy,Active,18.834,200
O9225,U4891,2026-07-15,FWRY.CA,Sell,Completed,19.786,200
O9226,U4892,2026-05-26,PRMH.CA,Buy,Completed,2.646,40
O9227,U4895,2026-06-30,AMOC.CA,Buy,Completed,8.211,50
O9228,U4896,2026-06-08,FWRY.CA,Buy,Completed,19.592,10
O9229,U4896,2026-06-15,AMOC.CA,Buy,Active,8.177,40
O9230,U4896,2026-06-14,PHDC.CA,Buy,Canceled,14.87,500
O9231,U4896,2026-05-28,PRMH.CA,Buy,Canceled,2.808,100
O9232,U4896,2026-07-12,ESAC.CA,Buy,Completed,0.147,20
O9233,U4896,2026-06-30,ESAC.CA,Sell,Completed,0.148,500
O9234,U4896,2026-06-25,AMOC.CA,Buy,Active,8.188,20
O9235,U4896,2026-05-26,PHDC.CA,Buy,Active,15.37,50
O9236,U4896,2026-07-09,FWRY.CA,Buy,Active,18.741,500
O9237,U4899,2026-05-19,PRMH.CA,Buy,Completed,2.703,50
O9238,U4900,2026-07-15,PRMH.CA,Buy,Completed,2.745,50
O9239,U4900,2026-07-09,PRMH.CA,Sell,Completed,2.696,40
O9240,U4907,2026-07-06,ARAB.CA,Buy,Active,0.247,300
O9241,U4907,2026-05-17,ARAB.CA,Buy,Completed,0.251,20
O9242,U4907,2026-06-08,ESAC.CA,Buy,Completed,0.153,600
O9243,U4907,2026-06-24,PHDC.CA,Buy,Active,15.317,50
O9244,U4907,2026-05-14,PHDC.CA,Buy,Completed,14.877,200
O9245,U4908,2026-06-21,FWRY.CA,Buy,Active,19.242,40
O9246,U4910,2026-07-05,PHDC.CA,Buy,Completed,14.495,200
O9247,U4910,2026-07-02,FWRY.CA,Buy,Completed,19.289,500
O9248,U4910,2026-05-03,ESAC.CA,Buy,Completed,0.146,40
O9249,U4914,2026-06-29,ARAB.CA,Buy,Completed,0.242,200
O9250,U4916,2026-06-14,ARAB.CA,Buy,Completed,0.238,500
O9251,U4916,2026-07-08,ESAC.CA,Buy,Completed,0.146,500
O9252,U4916,2026-06-15,PHDC.CA,Buy,Active,14.632,10
O9253,U4916,2026-06-11,PRMH.CA,Buy,Completed,2.681,20
O9254,U4922,2026-07-12,AMOC.CA,Buy,Completed,7.8,200
O9255,U4922,2026-07-12,PHDC.CA,Buy,Completed,14.411,40
O9256,U4924,2026-07-06,ESAC.CA,Buy,Active,0.154,100
O9257,U4924,2026-07-05,PHDC.CA,Buy,Canceled,15.321,500
O9258,U4924,2026-07-12,PHDC.CA,Buy,Completed,15.028,10
O9259,U4924,2026-07-08,AMOC.CA,Buy,Active,8.03,10
O9260,U4928,2026-05-10,FWRY.CA,Buy,Completed,19.894,10
O9261,U4928,2026-06-29,PRMH.CA,Buy,Active,2.748,200
O9262,U4928,2026-06-23,FWRY.CA,Buy,Completed,19.815,100
O9263,U4928,2026-06-30,ESAC.CA,Buy,Completed,0.146,200
O9264,U4929,2026-07-12,FWRY.CA,Buy,Completed,18.878,500
O9265,U4929,2026-07-13,AMOC.CA,Buy,Completed,8.264,100
O9266,U4929,2026-07-09,FWRY.CA,Sell,Completed,19.222,20
O9267,U4929,2026-07-14,AMOC.CA,Buy,Completed,8.017,10
O9268,U4930,2026-06-14,AMOC.CA,Buy,Completed,8.287,80
O9269,U4932,2026-07-15,FWRY.CA,Buy,Completed,19.101,500
O9270,U4932,2026-07-06,ARAB.CA,Buy,Canceled,0.24,100
O9271,U4932,2026-07-13,AMOC.CA,Buy,Completed,7.992,100
O9272,U4936,2026-06-25,FWRY.CA,Buy,Active,19.614,150
O9273,U4936,2026-05-19,PHDC.CA,Buy,Completed,15.293,500
O9274,U4941,2026-05-06,FWRY.CA,Buy,Completed,19.843,20
O9275,U4941,2026-06-01,AMOC.CA,Buy,Completed,7.904,10
O9276,U4941,2026-06-17,ARAB.CA,Buy,Completed,0.241,20
O9277,U4941,2026-04-21,AMOC.CA,Sell,Completed,8.021,100
O9278,U4941,2026-05-17,PRMH.CA,Buy,Completed,2.752,40
O9279,U4941,2026-04-13,ARAB.CA,Buy,Canceled,0.245,100
O9280,U4945,2026-07-01,PHDC.CA,Buy,Completed,15.329,10
O9281,U4949,2026-07-13,ESAC.CA,Buy,Active,0.147,200
O9282,U4951,2026-06-16,ARAB.CA,Buy,Completed,0.244,50
O9283,U4958,2026-07-15,ESAC.CA,Buy,Active,0.151,200
O9284,U4958,2026-07-13,PRMH.CA,Buy,Canceled,2.817,50
O9285,U4961,2026-07-14,PHDC.CA,Buy,Completed,14.836,150
O9286,U4961,2026-06-23,FWRY.CA,Buy,Completed,19.543,250
O9287,U4961,2026-04-29,AMOC.CA,Buy,Completed,7.982,1500
O9288,U4961,2026-05-06,PRMH.CA,Buy,Completed,2.753,100
O9289,U4961,2026-06-04,AMOC.CA,Buy,Completed,8.045,200
O9290,U4961,2026-04-16,FWRY.CA,Buy,Completed,19.879,100
O9291,U4961,2026-07-13,PHDC.CA,Buy,Completed,14.492,40
O9292,U4964,2026-06-30,AMOC.CA,Buy,Active,7.92,200
O9293,U4964,2026-07-09,FWRY.CA,Buy,Completed,18.893,40
O9294,U4964,2026-06-18,PRMH.CA,Buy,Completed,2.72,40
O9295,U4964,2026-06-02,PHDC.CA,Buy,Completed,14.58,100
O9296,U4965,2026-06-30,ARAB.CA,Buy,Canceled,0.251,100
O9297,U4965,2026-05-26,PRMH.CA,Buy,Completed,2.661,50
O9298,U4965,2026-06-24,ESAC.CA,Buy,Canceled,0.15,120
O9299,U4965,2026-05-24,ARAB.CA,Buy,Completed,0.242,40
O9300,U4965,2026-06-04,ARAB.CA,Buy,Active,0.248,20
O9301,U4965,2026-05-31,FWRY.CA,Buy,Completed,18.803,100
O9302,U4965,2026-05-19,AMOC.CA,Buy,Completed,8.18,200
O9303,U4967,2026-07-08,FWRY.CA,Buy,Canceled,19.052,20
O9304,U4971,2026-06-15,PHDC.CA,Buy,Completed,14.819,500
O9305,U4977,2026-07-07,PHDC.CA,Buy,Completed,14.478,10
O9306,U4977,2026-07-12,FWRY.CA,Buy,Completed,19.964,500
O9307,U4977,2026-06-28,ESAC.CA,Buy,Completed,0.146,200
O9308,U4977,2026-07-13,ESAC.CA,Buy,Active,0.146,10
O9309,U4980,2026-07-08,AMOC.CA,Buy,Completed,8.165,20
O9310,U4980,2026-05-19,PHDC.CA,Buy,Canceled,14.706,100
O9311,U4980,2026-04-20,ARAB.CA,Buy,Completed,0.252,40
O9312,U4980,2026-06-22,ARAB.CA,Sell,Active,0.254,200
O9313,U4981,2026-06-28,ESAC.CA,Buy,Completed,0.155,50
O9314,U4981,2026-06-07,FWRY.CA,Buy,Completed,19.421,10
O9315,U4981,2026-05-14,ARAB.CA,Buy,Active,0.243,20
O9316,U4981,2026-07-07,FWRY.CA,Sell,Canceled,19.837,500
O9317,U4989,2026-06-29,PRMH.CA,Buy,Completed,2.752,40
O9318,U4989,2026-07-07,PHDC.CA,Buy,Completed,14.335,40
O9319,U4989,2026-07-12,FWRY.CA,Buy,Canceled,19.817,500
O9320,U4989,2026-06-29,FWRY.CA,Buy,Completed,18.846,500
O9321,U4995,2026-07-08,PRMH.CA,Buy,Canceled,2.683,100
O9322,U4995,2026-07-14,PHDC.CA,Buy,Completed,14.379,40
O9323,U4997,2026-06-14,AMOC.CA,Buy,Completed,7.847,20
O9324,U4999,2026-07-02,AMOC.CA,Buy,Completed,7.803,100
O9325,U4999,2026-07-09,FWRY.CA,Buy,Canceled,19.326,500
O9326,U5001,2026-05-25,ESAC.CA,Buy,Completed,0.154,30
O9327,U5001,2026-06-28,PRMH.CA,Buy,Completed,2.791,200
O9328,U5002,2026-05-26,ESAC.CA,Buy,Completed,0.146,500
O9329,U5002,2026-04-22,ESAC.CA,Buy,Active,0.151,10
O9330,U5002,2026-06-15,AMOC.CA,Buy,Completed,8.061,100
