user_id,client_segment,country,risk_profile,registration_date
U4891,Mass,Saudi Arabia,Conservative,2026-04-01
U4892,Mass,Qatar,Aggressive,2026-05-06
U4893,Mass,Saudi Arabia,Aggressive,2026-04-03
U4894,Mass,Qatar,Aggressive,2026-06-21
U4895,Affluent,UAE,Moderate,2026-06-03
U4896,High Net Worth,Egypt,Moderate,2026-05-07
U4897,Affluent,Saudi Arabia,Aggressive,2026-05-20
U4898,Mass,Egypt,Moderate,2026-04-26
U4899,Mass,Egypt,Moderate,2026-05-02
U4900,High Net Worth,Egypt,Conservative,2026-07-05
U4901,Affluent,Egypt,Moderate,2026-05-03
U4902,Mass,Kuwait,Conservative,2026-04-21
U4903,Mass,UAE,Moderate,2026-06-09
U4904,Affluent,Egypt,Conservative,2026-04-20
U4905,Affluent,Saudi Arabia,Conservative,2026-05-01
U4906,Mass,UAE,Aggressive,2026-05-05
U4907,High Net Worth,Egypt,Moderate,2026-04-16
U4908,Mass,Saudi Arabia,Moderate,2026-06-05
U4909,Mass,Egypt,Moderate,2026-04-11
U4910,Mass,Egypt,Conservative,2026-04-25
U4911,Mass,Egypt,Conservative,2026-06-19
U4912,Affluent,UAE,Conservative,2026-04-09
U4913,Mass,Egypt,Moderate,2026-06-28
U4914,Mass,Egypt,Aggressive,2026-06-20
U4915,Mass,Egypt,Moderate,2026-07-06
U4916,Mass,UAE,Aggressive,2026-05-22
U4917,Mass,Egypt,Moderate,2026-07-09
U4918,Mass,Egypt,Aggressive,2026-07-05
U4919,Mass,Egypt,Aggressive,2026-06-03
U4920,Mass,Egypt,Moderate,2026-05-18
U4921,Mass,Egypt,Moderate,2026-04-01
U4922,Mass,Egypt,Moderate,2026-05-18
U4923,Affluent,Egypt,Aggressive,2026-05-11
U4924,Affluent,Egypt,Aggressive,2026-06-16
U4925,Mass,UAE,Moderate,2026-05-31
U4926,Mass,Bahrain,Moderate,2026-05-14
U4927,Mass,UAE,Aggressive,2026-06-21
U4928,Mass,Egypt,Aggressive,2026-05-08
U4929,Mass,Egypt,Aggressive,2026-06-25
U4930,High Net Worth,Egypt,Moderate,2026-05-19
U4931,High Net Worth,Egypt,Aggressive,2026-04-10
U4932,High Net Worth,Egypt,Moderate,2026-07-04
U4933,Mass,Egypt,Aggressive,2026-05-12
U4934,Mass,Egypt,Conservative,2026-06-07
U4935,Mass,Saudi Arabia,Moderate,2026-04-13
U4936,High Net Worth,UAE,Moderate,2026-04-16
U4937,Mass,Egypt,Aggressive,2026-04-30
U4938,Mass,Egypt,Aggressive,2026-07-06
U4939,Mass,Saudi Arabia,Aggressive,2026-06-10
U4940,High Net Worth,Saudi Arabia,Moderate,2026-06-10
U4941,Affluent,Egypt,Moderate,2026-04-06
U4942,Mass,Saudi Arabia,Conservative,2026-05-13
U4943,Mass,Egypt,Conservative,2026-06-15
U4944,Mass,Saudi Arabia,Conservative,2026-05-17
U4945,Mass,Egypt,Conservative,2026-06-11
U4946,Affluent,Egypt,Moderate,2026-04-24
U4947,Affluent,Egypt,Aggressive,2026-06-20
U4948,Affluent,Egypt,Moderate,2026-04-17
U4949,Mass,Qatar,Aggressive,2026-06-05
U4950,Mass,Egypt,Moderate,2026-05-05
U4951,Mass,UAE,Aggressive,2026-06-03
U4952,Mass,Egypt,Conservative,2026-06-25
U4953,Mass,Saudi Arabia,Moderate,2026-04-18
U4954,Mass,Egypt,Aggressive,2026-05-07
U4955,Mass,Egypt,Aggressive,2026-06-30
U4956,Mass,Egypt,Moderate,2026-04-15
U4957,Mass,Egypt,Moderate,2026-04-17
U4958,Mass,UAE,Moderate,2026-06-25
U4959,Mass,Egypt,Conservative,2026-05-02
U4960,Affluent,UAE,Moderate,2026-04-18
U4961,High Net Worth,Egypt,Conservative,2026-04-01
U4962,Affluent,Egypt,Aggressive,2026-04-02
U4963,Mass,Egypt,Moderate,2026-04-19
U4964,Affluent,UAE,Aggressive,2026-05-12
U4965,High Net Worth,Egypt,Moderate,2026-05-06
U4966,Mass,Egypt,Moderate,2026-04-27
U4967,Mass,Egypt,Moderate,2026-06-24
U4968,Mass,Egypt,Moderate,2026-04-07
U4969,Mass,Egypt,Conservative,2026-07-10
U4970,Affluent,Egypt,Moderate,2026-05-08
U4971,Mass,Egypt,Moderate,2026-05-07
U4972,Mass,Egypt,Conservative,2026-07-10
U4973,Affluent,Egypt,Moderate,2026-05-09
U4974,Affluent,Egypt,Moderate,2026-05-06
U4975,Affluent,Qatar,Moderate,2026-06-01
U4976,Mass,Kuwait,Conservative,2026-05-01
U4977,Affluent,Egypt,Aggressive,2026-06-10
U4978,Mass,Kuwait,Conservative,2026-07-02
U4979,Mass,Egypt,Conservative,2026-06-24
U4980,Mass,Egypt,Moderate,2026-04-09
U4981,Mass,Saudi Arabia,Moderate,2026-05-07
U4982,Mass,Egypt,Aggressive,2026-06-11
U4983,Affluent,Egypt,Aggressive,2026-04-24
U4984,Affluent,Qatar,Conservative,2026-04-03
U4985,Mass,Egypt,Moderate,2026-06-12
U4986,Mass,Egypt,Conservative,2026-07-03
U4987,Mass,UAE,Moderate,2026-07-12
U4988,Mass,Egypt,Moderate,2026-06-17
U4989,Mass,Egypt,Moderate,2026-06-19
U4990,Mass,Egypt,Conservative,2026-05-14
U4991,Mass,UAE,Moderate,2026-06-03
U4992,Mass,Qatar,Conservative,2026-04-10
U4993,Mass,Saudi Arabia,Conservative,2026-04-06
U4994,Mass,Egypt,Aggressive,2026-04-10
U4995,Mass,Bahrain,Moderate,2026-07-01
U4996,Mass,UAE,Conservative,2026-04-13
U4997,Mass,Egypt,Moderate,2026-04-16
U4998,High Net Worth,Egypt,Aggressive,2026-04-27
U4999,Mass,Kuwait,Moderate,2026-04-12
U5000,Affluent,UAE,Moderate,2026-06-20
U5001,High Net Worth,Egypt,Moderate,2026-05-06
U5002,Mass,Egypt,Moderate,2026-04-01
U5003,High Net Worth,Egypt,Aggressive,2026-07-11
U5004,Mass,Egypt,Conservative,2026-06-14
U5005,Mass,Egypt,Conservative,2026-06-29
U5006,Mass,Egypt,Moderate,2026-06-29
U5007,Mass,UAE,Aggressive,2026-06-13
U5008,Mass,Egypt,Conservative,2026-04-21
U5009,Mass,Egypt,Conservative,2026-04-27
U5010,Mass,Egypt,Conservative,2026-05-28
U5011,Mass,Egypt,Conservative,2026-07-02
U5012,Mass,Egypt,Aggressive,2026-05-09
U5013,Affluent,Egypt,Moderate,2026-04-21
U5014,Mass,Egypt,Moderate,2026-06-08
U5015,Mass,Saudi Arabia,Moderate,2026-04-11
U5016,Affluent,Egypt,Conservative,2026-04-14
U5017,Mass,Egypt,Conservative,2026-07-01
U5018,Mass,Egypt,Moderate,2026-06-15
U5019,Affluent,Kuwait,Aggressive,2026-05-28
U5020,Mass,Bahrain,Moderate,2026-06-12
U5021,Mass,Egypt,Conservative,2026-07-11
U5022,Mass,Egypt,Moderate,2026-07-03
U5023,Affluent,Saudi Arabia,Conservative,2026-05-08
U5024,Mass,Egypt,Aggressive,2026-06-14
U5025,Mass,Egypt,Aggressive,2026-04-30
U5026,Affluent,Egypt,Aggressive,2026-06-11
U5027,Mass,Kuwait,Moderate,2026-07-04
U5028,Affluent,Egypt,Conservative,2026-04-30
U5029,Affluent,Egypt,Conservative,2026-06-17
U5030,Mass,Egypt,Moderate,2026-04-11
U5031,Mass,Egypt,Moderate,2026-05-13
U5032,Mass,Saudi Arabia,Conservative,2026-06-02
U5033,Affluent,Egypt,Aggressive,2026-04-29
U5034,Affluent,Egypt,Conservative,2026-05-27
U5035,Mass,UAE,Moderate,2026-07-04
U5036,Affluent,Egypt,Moderate,2026-05-14
U5037,Mass,UAE,Aggressive,2026-07-09
U5038,Affluent,Egypt,Aggressive,2026-04-04
U5039,Mass,Egypt,Moderate,2026-06-21
U5040,Mass,Egypt,Conservative,2026-04-13
U5041,Mass,Saudi Arabia,Moderate,2026-04-08
U5042,Affluent,UAE,Moderate,2026-07-02
U5043,Mass,Egypt,Moderate,2026-04-15
U5044,Affluent,Egypt,Moderate,2026-05-08
U5045,Mass,Egypt,Aggressive,2026-06-16
U5046,Affluent,Egypt,Moderate,2026-06-06
U5047,High Net Worth,Egypt,Conservative,2026-07-07
U5048,Mass,Egypt,Conservative,2026-05-19
U5049,Mass,Egypt,Moderate,2026-04-06
U5050,Mass,Egypt,Moderate,2026-05-02
U5051,Mass,Egypt,Conservative,2026-07-02
U5052,Mass,Egypt,Moderate,2026-06-12
U5053,Mass,Egypt,Aggressive,2026-06-05
U5054,Mass,Egypt,Moderate,2026-05-17
U5055,Mass,Egypt,Moderate,2026-07-03
U5056,Mass,Egypt,Moderate,2026-04-07
U5057,Mass,Egypt,Moderate,2026-06-18
U5058,Mass,Egypt,Aggressive,2026-04-03
U5059,Affluent,UAE,Aggressive,2026-06-07
U5060,Mass,Egypt,Moderate,2026-04-07
U5061,High Net Worth,Saudi Arabia,Moderate,2026-06-07
U5062,Mass,Egypt,Moderate,2026-04-01
U5063,Mass,UAE,Aggressive,2026-06-22
U5064,Mass,Qatar,Moderate,2026-05-02
U5065,Mass,Egypt,Aggressive,2026-06-07
U5066,Affluent,Egypt,Moderate,2026-06-26
U5067,Mass,Egypt,Moderate,2026-05-08
U5068,Affluent,Egypt,Moderate,2026-06-25
U5069,Affluent,Egypt,Conservative,2026-05-02
U5070,Affluent,UAE,Conservative,2026-07-02
U5071,Affluent,Egypt,Conservative,2026-05-10
U5072,High Net Worth,Egypt,Moderate,2026-04-06
U5073,Affluent,Egypt,Aggressive,2026-05-20
U5074,Mass,Qatar,Moderate,2026-05-08
U5075,Affluent,Egypt,Moderate,2026-04-30
U5076,Affluent,Egypt,Moderate,2026-04-24
U5077,Mass,Qatar,Aggressive,2026-04-03
U5078,Affluent,Egypt,Moderate,2026-07-11
U5079,Mass,Egypt,Moderate,2026-06-07
U5080,Mass,Kuwait,Aggressive,2026-07-03
U5081,Mass,Egypt,Moderate,2026-06-06
U5082,Mass,Bahrain,Moderate,2026-04-18
U5083,Mass,Saudi Arabia,Conservative,2026-06-28
U5084,Mass,Egypt,Moderate,2026-05-08
U5085,Mass,Kuwait,Conservative,2026-07-07
U5086,Affluent,Egypt,Moderate,2026-06-15
U5087,Mass,Egypt,Moderate,2026-04-29
U5088,Affluent,UAE,Conservative,2026-07-01
U5089,Mass,Egypt,Moderate,2026-07-10
U5090,Mass,Egypt,Aggressive,2026-05-01
U5091,Mass,Egypt,Conservative,2026-04-28
U5092,Mass,Egypt,Aggressive,2026-04-06
U5093,Affluent,Saudi Arabia,Moderate,2026-04-11
U5094,High Net Worth,Egypt,Moderate,2026-07-07
U5095,High Net Worth,Bahrain,Conservative,2026-06-04
U5096,Affluent,UAE,Moderate,2026-06-07
U5097,Affluent,Egypt,Conservative,2026-04-04
U5098,High Net Worth,Egypt,Conservative,2026-07-09
U5099,Mass,Egypt,Aggressive,2026-06-07
U5100,High Net Worth,Egypt,Moderate,2026-05-31
U5101,Affluent,Egypt,Moderate,2026-06-16
U5102,Mass,UAE,Moderate,2026-04-01
U5103,Affluent,Egypt,Moderate,2026-06-18
U5104,Affluent,Egypt,Conservative,2026-05-10
U5105,Mass,UAE,Aggressive,2026-06-21
U5106,Affluent,Egypt,Moderate,2026-04-29
U5107,Mass,Egypt,Moderate,2026-04-04
U5108,Mass,UAE,Moderate,2026-04-22
U5109,Affluent,Egypt,Conservative,2026-06-17
U5110,Mass,Egypt,Moderate,2026-05-13
U5111,Mass,Egypt,Moderate,2026-04-05
U5112,Affluent,Saudi Arabia,Moderate,2026-06-06
U5113,Mass,Qatar,Conservative,2026-05-17
U5114,Affluent,UAE,Moderate,2026-06-03
U5115,High Net Worth,Egypt,Aggressive,2026-07-05
U5116,Mass,Egypt,Conservative,2026-04-17
U5117,Mass,Saudi Arabia,Aggressive,2026-04-25
U5118,Affluent,Egypt,Aggressive,2026-05-17
U5119,Mass,Saudi Arabia,Conservative,2026-07-07
U5120,Mass,Egypt,Moderate,2026-05-12
U5121,High Net Worth,Egypt,Aggressive,2026-07-08
U5122,Mass,Saudi Arabia,Moderate,2026-05-26
U5123,Mass,Egypt,Moderate,2026-06-02
U5124,Affluent,Egypt,Aggressive,2026-06-22
U5125,High Net Worth,Egypt,Aggressive,2026-05-04
U5126,Mass,Qatar,Conservative,2026-05-09
U5127,Affluent,Egypt,Moderate,2026-05-28
U5128,Affluent,Egypt,Conservative,2026-06-25
U5129,High Net Worth,UAE,Moderate,2026-05-23
U5130,Mass,Egypt,Moderate,2026-07-02
U5131,Mass,Egypt,Moderate,2026-06-28
U5132,Affluent,Egypt,Conservative,2026-05-18
U5133,High Net Worth,Egypt,Conservative,2026-05-08
U5134,Mass,Egypt,Conservative,2026-05-28
U5135,High Net Worth,Egypt,Conservative,2026-07-06
U5136,Mass,Egypt,Aggressive,2026-05-24
U5137,Affluent,Egypt,Moderate,2026-07-09
U5138,Affluent,Saudi Arabia,Moderate,2026-07-07
U5139,Mass,UAE,Moderate,2026-05-29
U5140,Mass,Egypt,Conservative,2026-07-10
U5141,Mass,Egypt,Aggressive,2026-05-02
U5142,Mass,Egypt,Moderate,2026-07-08
U5143,Mass,Egypt,Moderate,2026-04-25
U5144,High Net Worth,Saudi Arabia,Conservative,2026-07-09
U5145,Affluent,Egypt,Aggressive,2026-07-09
U5146,High Net Worth,Egypt,Moderate,2026-04-08
U5147,Mass,Egypt,Aggressive,2026-05-31
U5148,Mass,Egypt,Moderate,2026-05-24
U5149,High Net Worth,Egypt,Moderate,2026-07-05
U5150,Mass,Egypt,Aggressive,2026-04-30
U5151,Mass,Egypt,Moderate,2026-06-17
U5152,High Net Worth,Egypt,Aggressive,2026-06-06
U5153,Mass,Saudi Arabia,Aggressive,2026-05-07
U5154,Affluent,Saudi Arabia,Aggressive,2026-06-24
U5155,Mass,Egypt,Moderate,2026-06-18
U5156,Mass,Egypt,Aggressive,2026-07-10
U5157,Mass,Egypt,Moderate,2026-06-26
U5158,Mass,Egypt,Conservative,2026-06-10
U5159,Mass,Egypt,Moderate,2026-04-10
U5160,High Net Worth,Egypt,Moderate,2026-05-25
U5161,Mass,Saudi Arabia,Aggressive,2026-07-08
U5162,Mass,Egypt,Moderate,2026-07-06
U5163,Mass,Saudi Arabia,Aggressive,2026-05-22
U5164,Mass,Egypt,Aggressive,2026-05-10
U5165,Affluent,Egypt,Aggressive,2026-04-04
U5166,Affluent,Egypt,Aggressive,2026-04-01
U5167,Mass,Saudi Arabia,Moderate,2026-05-21
U5168,High Net Worth,Egypt,Aggressive,2026-04-15
U5169,Affluent,UAE,Moderate,2026-04-10
U5170,Mass,Egypt,Moderate,2026-04-04
U5171,Mass,Egypt,Moderate,2026-06-18
U5172,Affluent,Egypt,Moderate,2026-04-10
U5173,Affluent,Egypt,Moderate,2026-07-09
U5174,Mass,Egypt,Conservative,2026-06-14
U5175,High Net Worth,Egypt,Moderate,2026-04-07
U5176,Affluent,Egypt,Moderate,2026-04-03
U5177,Affluent,Egypt,Moderate,2026-05-21
U5178,Mass,Egypt,Moderate,2026-04-18
U5179,Affluent,UAE,Moderate,2026-04-17
U5180,Mass,Egypt,Moderate,2026-04-12
U5181,Affluent,Egypt,Moderate,2026-05-31
U5182,High Net Worth,Kuwait,Aggressive,2026-06-12
U5183,Affluent,Egypt,Aggressive,2026-05-04
U5184,Mass,Kuwait,Moderate,2026-05-04
U5185,Mass,Egypt,Conservative,2026-04-30
U5186,Mass,Egypt,Aggressive,2026-05-16
U5187,Affluent,Egypt,Moderate,2026-05-22
U5188,Mass,Egypt,Conservative,2026-04-02
U5189,Mass,Bahrain,Aggressive,2026-06-26
U5190,Mass,Egypt,Conservative,2026-04-15
U5191,Mass,Egypt,Aggressive,2026-06-25
U5192,Mass,Egypt,Moderate,2026-05-15
U5193,Mass,Egypt,Moderate,2026-06-25
U5194,Mass,Egypt,Moderate,2026-07-02
U5195,High Net Worth,Saudi Arabia,Moderate,2026-04-19
U5196,Affluent,Egypt,Conservative,2026-04-13
U5197,Mass,Egypt,Conservative,2026-05-28
U5198,Mass,Egypt,Conservative,2026-05-31
U5199,Mass,Kuwait,Aggressive,2026-07-04
U5200,Affluent,Egypt,Conservative,2026-04-24
U5201,Mass,Saudi Arabia,Moderate,2026-06-02
U5202,Affluent,Egypt,Aggressive,2026-04-14
U5203,Affluent,Egypt,Aggressive,2026-05-24
U5204,Mass,Egypt,Moderate,2026-06-02
U5205,Affluent,Egypt,Moderate,2026-07-07
U5206,Mass,Saudi Arabia,Aggressive,2026-06-09
U5207,Mass,Egypt,Moderate,2026-06-09
U5208,Affluent,Egypt,Conservative,2026-04-30
U5209,Mass,Egypt,Moderate,2026-06-03
U5210,Affluent,Egypt,Moderate,2026-05-25
U5211,Mass,Kuwait,Conservative,2026-06-01
U5212,Affluent,Egypt,Aggressive,2026-05-01
U5213,High Net Worth,Egypt,Aggressive,2026-07-11
U5214,Mass,UAE,Moderate,2026-04-19
U5215,Mass,Saudi Arabia,Conservative,2026-06-20
U5216,Mass,Egypt,Conservative,2026-05-21
U5217,Affluent,Egypt,Conservative,2026-05-13
U5218,Mass,Egypt,Conservative,2026-05-04
U5219,Mass,Egypt,Conservative,2026-06-23
U5220,Affluent,Egypt,Aggressive,2026-04-18
U5221,Mass,Egypt,Moderate,2026-06-16
U5222,High Net Worth,Egypt,Moderate,2026-06-27
U5223,Mass,Egypt,Moderate,2026-05-07
U5224,Affluent,Saudi Arabia,Aggressive,2026-04-17
U5225,Affluent,Egypt,Moderate,2026-04-05
U5226,High Net Worth,Egypt,Conservative,2026-06-09
U5227,Mass,Egypt,Moderate,2026-05-03
U5228,Mass,Egypt,Conservative,2026-06-17
U5229,Mass,UAE,Moderate,2026-06-20
U5230,Mass,Egypt,Moderate,2026-06-20
U5231,Mass,Egypt,Aggressive,2026-04-05
U5232,Affluent,Egypt,Moderate,2026-04-23
U5233,Mass,Egypt,Moderate,2026-06-01
U5234,Mass,UAE,Moderate,2026-04-04
U5235,High Net Worth,Egypt,Moderate,2026-04-10
U5236,High Net Worth,Egypt,Moderate,2026-05-30
U5237,Mass,Egypt,Moderate,2026-04-20
U5238,Affluent,Egypt,Moderate,2026-06-03
U5239,Affluent,Egypt,Aggressive,2026-05-11
U5240,Mass,Egypt,Aggressive,2026-04-05
U5241,Affluent,Egypt,Moderate,2026-04-01
U5242,Mass,Egypt,Moderate,2026-05-01
U5243,Mass,Egypt,Aggressive,2026-06-24
U5244,Affluent,Egypt,Aggressive,2026-05-19
U5245,Affluent,Egypt,Moderate,2026-04-05
U5246,Mass,Egypt,Moderate,2026-06-09
U5247,Mass,UAE,Aggressive,2026-05-05
U5248,Mass,Kuwait,Moderate,2026-06-15
U5249,Mass,Egypt,Aggressive,2026-06-18
U5250,Mass,Egypt,Moderate,2026-04-18
U5251,Affluent,UAE,Aggressive,2026-07-11
U5252,Mass,Saudi Arabia,Aggressive,2026-04-25
U5253,Mass,Kuwait,Moderate,2026-04-14
U5254,Mass,Egypt,Conservative,2026-06-27
U5255,High Net Worth,Egypt,Aggressive,2026-07-02
U5256,High Net Worth,Egypt,Aggressive,2026-05-14
U5257,Mass,Qatar,Conservative,2026-06-15
U5258,Mass,Egypt,Moderate,2026-06-17
U5259,Affluent,Egypt,Conservative,2026-06-04
U5260,Mass,Egypt,Moderate,2026-04-04
U5261,High Net Worth,Egypt,Moderate,2026-05-20
U5262,High Net Worth,Egypt,Conservative,2026-05-12
U5263,Affluent,UAE,Moderate,2026-05-04
U5264,Mass,Egypt,Moderate,2026-04-16
U5265,Affluent,Saudi Arabia,Aggressive,2026-04-10
U5266,High Net Worth,Egypt,Moderate,2026-06-01
U5267,Mass,Egypt,Aggressive,2026-05-13
U5268,Mass,Egypt,Conservative,2026-05-17
U5269,Mass,Egypt,Moderate,2026-05-29
U5270,Mass,Saudi Arabia,Conservative,2026-04-28
U5271,Affluent,Egypt,Aggressive,2026-05-24
U5272,Mass,Saudi Arabia,Moderate,2026-05-01
U5273,Affluent,Egypt,Moderate,2026-04-03
U5274,High Net Worth,Egypt,Aggressive,2026-06-29
U5275,Affluent,UAE,Moderate,2026-07-08
U5276,Affluent,Egypt,Moderate,2026-05-29
U5277,Mass,Egypt,Aggressive,2026-06-29
U5278,Mass,Egypt,Conservative,2026-07-03
U5279,Affluent,UAE,Conservative,2026-05-17
U5280,Mass,Saudi Arabia,Moderate,2026-07-08
U5281,Mass,Egypt,Conservative,2026-05-13
U5282,Mass,Kuwait,Aggressive,2026-05-24
U5283,Mass,Egypt,Aggressive,2026-06-04
U5284,Mass,UAE,Moderate,2026-05-06
U5285,Mass,Egypt,Moderate,2026-05-14
U5286,Mass,Bahrain,Aggressive,2026-05-06
U5287,Mass,Egypt,Moderate,2026-05-17
U5288,Affluent,Egypt,Moderate,2026-06-18
U5289,Mass,Egypt,Moderate,2026-06-18
U5290,High Net Worth,Qatar,Aggressive,2026-05-25
U5291,High Net Worth,Egypt,Aggressive,2026-04-01
U5292,Affluent,Egypt,Aggressive,2026-05-18
U5293,Affluent,Egypt,Aggressive,2026-04-10
U5294,High Net Worth,Egypt,Aggressive,2026-04-15
U5295,Affluent,Saudi Arabia,Conservative,2026-04-01
U5296,Mass,Egypt,Moderate,2026-06-21
U5297,Affluent,Egypt,Conservative,2026-04-13
U5298,Mass,Egypt,Moderate,2026-06-18
U5299,Mass,Egypt,Aggressive,2026-06-02
U5300,Mass,Qatar,Moderate,2026-04-29
U5301,Mass,Saudi Arabia,Aggressive,2026-07-02
U5302,High Net Worth,Egypt,Conservative,2026-04-01
U5303,Mass,Saudi Arabia,Aggressive,2026-06-30
U5304,Mass,Egypt,Conservative,2026-04-09
U5305,Mass,UAE,Conservative,2026-06-09
U5306,Affluent,Egypt,Conservative,2026-04-09
U5307,Mass,Egypt,Aggressive,2026-06-22
U5308,Mass,Egypt,Conservative,2026-05-19
U5309,Affluent,Saudi Arabia,Moderate,2026-05-24
U5310,Mass,Egypt,Moderate,2026-05-30
U5311,Mass,Egypt,Aggressive,2026-05-22
U5312,Mass,Egypt,Moderate,2026-07-10
U5313,Mass,Egypt,Moderate,2026-05-04
U5314,Affluent,Egypt,Moderate,2026-06-01
U5315,Mass,Egypt,Moderate,2026-04-05
U5316,Mass,Egypt,Moderate,2026-07-09
U5317,Affluent,UAE,Moderate,2026-06-24
U5318,Mass,UAE,Moderate,2026-06-10
U5319,Affluent,Egypt,Aggressive,2026-06-22
U5320,Mass,Egypt,Moderate,2026-04-26
U5321,Mass,Egypt,Conservative,2026-06-12
U5322,Affluent,Qatar,Aggressive,2026-04-04
U5323,Mass,Egypt,Moderate,2026-06-12
U5324,High Net Worth,Egypt,Moderate,2026-04-22
U5325,High Net Worth,UAE,Aggressive,2026-06-24
U5326,Affluent,Egypt,Moderate,2026-06-10
U5327,Mass,Egypt,Conservative,2026-06-23
U5328,Mass,Qatar,Aggressive,2026-06-09
U5329,Mass,Egypt,Moderate,2026-05-24
U5330,Mass,UAE,Moderate,2026-07-05
U5331,Affluent,Egypt,Aggressive,2026-05-08
U5332,Mass,Egypt,Moderate,2026-05-03
U5333,Mass,Qatar,Moderate,2026-07-01
U5334,Affluent,Egypt,Moderate,2026-06-14
U5335,Mass,Egypt,Conservative,2026-04-09
U5336,Mass,Egypt,Moderate,2026-06-16
U5337,Mass,Egypt,Moderate,2026-04-15
U5338,Mass,Egypt,Aggressive,2026-04-18
U5339,Mass,Egypt,Aggressive,2026-05-02
U5340,Mass,Egypt,Moderate,2026-04-13
U5341,Mass,Egypt,Moderate,2026-07-02
U5342,Affluent,Egypt,Conservative,2026-04-06
U5343,Mass,Egypt,Moderate,2026-06-27
U5344,Affluent,Egypt,Moderate,2026-06-12
U5345,Mass,Egypt,Moderate,2026-07-02
U5346,Affluent,Egypt,Moderate,2026-04-24
U5347,Mass,Egypt,Aggressive,2026-07-12
U5348,Affluent,UAE,Aggressive,2026-07-08
U5349,Mass,Egypt,Aggressive,2026-05-01
U5350,High Net Worth,Egypt,Aggressive,2026-07-11
U5351,Mass,Egypt,Conservative,2026-04-21
U5352,High Net Worth,Saudi Arabia,Moderate,2026-04-12
U5353,Mass,Egypt,Moderate,2026-07-09
U5354,High Net Worth,Qatar,Moderate,2026-06-24
U5355,Mass,Egypt,Moderate,2026-06-23
U5356,Affluent,Egypt,Conservative,2026-04-26
U5357,High Net Worth,Egypt,Aggressive,2026-04-11
U5358,Mass,Egypt,Conservative,2026-04-15
U5359,Mass,Egypt,Conservative,2026-04-20
U5360,Mass,Egypt,Aggressive,2026-06-29
U5361,High Net Worth,Egypt,Aggressive,2026-04-18
U5362,Mass,Egypt,Moderate,2026-04-12
U5363,Mass,Egypt,Conservative,2026-04-24
U5364,Mass,Egypt,Conservative,2026-04-18
U5365,Affluent,Egypt,Aggressive,2026-07-07
U5366,Mass,Egypt,Aggressive,2026-07-05
U5367,Affluent,Egypt,Moderate,2026-05-26
U5368,Mass,Egypt,Conservative,2026-04-23
U5369,Mass,Saudi Arabia,Aggressive,2026-07-09
U5370,Mass,Egypt,Aggressive,2026-04-23
U5371,Mass,Egypt,Aggressive,2026-06-27
U5372,Mass,Egypt,Aggressive,2026-04-02
U5373,Mass,Egypt,Conservative,2026-06-16
U5374,Mass,Egypt,Aggressive,2026-06-15
U5375,Mass,Saudi Arabia,Aggressive,2026-05-15
U5376,Affluent,Saudi Arabia,Conservative,2026-07-04
U5377,Affluent,Egypt,Aggressive,2026-07-01
U5378,Affluent,Egypt,Conservative,2026-06-28
U5379,Mass,Saudi Arabia,Aggressive,2026-04-30
U5380,High Net Worth,Egypt,Moderate,2026-05-25
U5381,High Net Worth,Egypt,Moderate,2026-05-20
U5382,Mass,Kuwait,Conservative,2026-04-04
U5383,Mass,Egypt,Moderate,2026-04-20
U5384,Mass,Bahrain,Aggressive,2026-05-25
U5385,Mass,Egypt,Moderate,2026-06-11
U5386,Mass,Egypt,Moderate,2026-04-08
U5387,Mass,UAE,Conservative,2026-05-25
U5388,Affluent,Egypt,Conservative,2026-04-17
U5389,Affluent,Egypt,Aggressive,2026-04-14
U5390,Mass,Egypt,Aggressive,2026-06-27
U5391,Affluent,Egypt,Moderate,2026-05-07
U5392,Mass,Egypt,Conservative,2026-05-17
U5393,High Net Worth,Egypt,Moderate,2026-07-08
U5394,Affluent,Egypt,Aggressive,2026-05-10
U5395,Affluent,Egypt,Moderate,2026-07-09
U5396,High Net Worth,Egypt,Moderate,2026-04-23
U5397,High Net Worth,Egypt,Aggressive,2026-04-18
U5398,Affluent,Egypt,Moderate,2026-04-15
U5399,Mass,Egypt,Conservative,2026-07-10
U5400,Mass,Egypt,Conservative,2026-07-04
U5401,Affluent,Egypt,Conservative,2026-05-22
U5402,Mass,Qatar,Moderate,2026-05-25
U5403,Mass,Egypt,Moderate,2026-07-03
U5404,Affluent,Egypt,Conservative,2026-04-04
U5405,Affluent,Egypt,Moderate,2026-04-08
U5406,Mass,Egypt,Conservative,2026-05-28
U5407,Mass,Egypt,Moderate,2026-05-13
U5408,Mass,Egypt,Aggressive,2026-05-17
U5409,High Net Worth,Qatar,Moderate,2026-04-26
U5410,Affluent,Egypt,Moderate,2026-04-04
U5411,Mass,Egypt,Moderate,2026-06-07
U5412,Affluent,Egypt,Moderate,2026-06-16
U5413,Mass,Egypt,Conservative,2026-04-01
U5414,Mass,Bahrain,Aggressive,2026-07-09
U5415,Mass,Egypt,Aggressive,2026-05-27
U5416,High Net Worth,Saudi Arabia,Aggressive,2026-05-26
U5417,Affluent,Egypt,Moderate,2026-06-07
U5418,Mass,Egypt,Aggressive,2026-04-03
U5419,Mass,Qatar,Moderate,2026-05-25
U5420,Mass,Qatar,Moderate,2026-04-04
U5421,Affluent,UAE,Conservative,2026-06-15
U5422,Mass,Egypt,Aggressive,2026-04-05
