fund_order_id,user_id,order_date,fund_id,order_type,order_status,certificate_price,certificates
FO4097,U3298,2026-07-15,FUND_EQ,Invest,Completed,115.075,75
FO4098,U3300,2026-06-11,FUND_GLD,Invest,Completed,84.55,50
FO4099,U3300,2026-05-18,FUND_EQ,Invest,Completed,114.723,75
FO4100,U3304,2026-06-24,FUND_FI_USD,Invest,Completed,102.409,75
FO4101,U3305,2026-04-22,FUND_GLD,Invest,Completed,85.717,30
FO4102,U3306,2026-07-14,FUND_GLD,Invest,Canceled,84.581,20
FO4103,U3306,2026-07-12,FUND_EQ,Invest,Completed,113.625,30
FO4104,U3306,2026-07-08,FUND_EQS,Invest,Completed,119.112,10
FO4105,U3308,2026-07-14,FUND_GLD,Invest,Completed,86.026,30
FO4106,U3308,2026-06-18,FUND_FI_USD,Invest,Completed,102.324,100
FO4107,U3309,2026-06-23,FUND_EQS,Invest,Canceled,118.031,10
FO4108,U3311,2026-07-09,FUND_GLD,Invest,Completed,85.785,300
FO4109,U3312,2026-06-24,FUND_FI_USD,Invest,Completed,102.42,75
FO4110,U3312,2026-07-09,FUND_EQS,Invest,Active,119.532,100
FO4111,U3316,2026-06-01,FUND_EQ,Invest,Completed,113.754,60
FO4112,U3316,2026-06-11,FUND_MM,Invest,Completed,110.197,20
FO4113,U3316,2026-06-30,FUND_GLD,Invest,Completed,85.525,150
FO4114,U3317,2026-06-02,FUND_FI_USD,Invest,Active,102.569,150
FO4115,U3319,2026-07-02,FUND_EQ,Invest,Completed,114.743,150
FO4116,U3326,2026-07-14,FUND_EQ,Invest,Completed,114.899,100
FO4117,U3326,2026-07-09,FUND_GLD,Invest,Completed,84.849,30
FO4118,U3326,2026-07-07,FUND_MM,Invest,Completed,108.472,50
FO4119,U3329,2026-06-23,FUND_EQ,Invest,Canceled,113.81,100
FO4120,U3329,2026-06-23,FUND_FI_USD,Invest,Active,101.342,100
FO4121,U3332,2026-06-10,FUND_EQS,Invest,Completed,119.506,75
FO4122,U3332,2026-06-29,FUND_FI_USD,Invest,Completed,101.624,75
FO4123,U3334,2026-06-18,FUND_FI_USD,Invest,Completed,102.313,150
FO4124,U3334,2026-06-22,FUND_MM,Invest,Completed,109.977,50
FO4125,U3337,2026-05-26,FUND_MM,Invest,Completed,109.042,375
FO4126,U3337,2026-06-16,FUND_EQ,Invest,Completed,113.698,50
FO4127,U3337,2026-07-14,FUND_FI_USD,Invest,Completed,102.575,250
FO4128,U3341,2026-06-25,FUND_GLD,Invest,Completed,85.373,150
FO4129,U3341,2026-07-05,FUND_MM,Invest,Completed,108.852,150
FO4130,U3350,2026-07-02,FUND_FI_USD,Invest,Completed,102.554,750
FO4131,U3351,2026-06-18,FUND_EQ,Invest,Completed,113.558,75
FO4132,U3351,2026-07-08,FUND_FI_USD,Invest,Completed,101.747,30
FO4133,U3352,2026-07-15,FUND_EQ,Invest,Completed,113.442,20
FO4134,U3355,2026-06-28,FUND_MM,Invest,Completed,110.178,10
FO4135,U3357,2026-06-29,FUND_FI_USD,Invest,Active,100.68,30
FO4136,U3357,2026-07-15,FUND_MM,Invest,Completed,109.768,50
FO4137,U3362,2026-05-28,FUND_GLD,Invest,Completed,84.94,750
FO4138,U3362,2026-07-07,FUND_MM,Invest,Completed,109.125,100
FO4139,U3362,2026-06-07,FUND_FI_USD,Invest,Completed,102.389,30
FO4140,U3365,2026-07-13,FUND_EQS,Invest,Active,119.318,20
FO4141,U3367,2026-07-12,FUND_FI_USD,Invest,Completed,102.115,100
FO4142,U3372,2026-07-02,FUND_GLD,Invest,Active,85.147,20
FO4143,U3372,2026-07-14,FUND_FI_USD,Invest,Completed,102.206,10
FO4144,U3373,2026-07-13,FUND_FI_USD,Invest,Completed,101.862,75
FO4145,U3373,2026-07-06,FUND_GLD,Invest,Completed,84.6,50
FO4146,U3378,2026-07-06,FUND_EQS,Invest,Completed,119.181,150
FO4147,U3385,2026-06-24,FUND_GLD,Invest,Completed,84.967,100
FO4148,U3392,2026-07-08,FUND_EQS,Invest,Canceled,118.297,50
FO4149,U3392,2026-07-15,FUND_GLD,Invest,Completed,85.092,75
FO4150,U3395,2026-07-15,FUND_GLD,Invest,Active,85.525,10
FO4151,U3395,2026-07-05,FUND_MM,Invest,Active,109.426,75
FO4152,U3395,2026-07-09,FUND_EQS,Invest,Completed,118.335,30
FO4153,U3399,2026-07-12,FUND_MM,Invest,Active,109.033,20
FO4154,U3399,2026-06-23,FUND_EQS,Invest,Active,119.731,50
FO4155,U3400,2026-05-25,FUND_EQ,Invest,Completed,114.824,150
FO4156,U3402,2026-07-08,FUND_GLD,Invest,Completed,85.04,20
FO4157,U3403,2026-07-12,FUND_GLD,Invest,Completed,85.28,30
FO4158,U3405,2026-07-15,FUND_EQS,Invest,Completed,119.134,50
FO4159,U3409,2026-06-22,FUND_GLD,Invest,Completed,85.461,20
FO4160,U3410,2026-07-07,FUND_EQS,Invest,Completed,118.387,150
FO4161,U3410,2026-06-18,FUND_MM,Invest,Completed,109.48,50
FO4162,U3412,2026-05-17,FUND_FI_USD,Invest,Completed,101.384,100
FO4163,U3412,2026-07-15,FUND_EQ,Invest,Completed,113.77,75
FO4164,U3412,2026-06-07,FUND_GLD,Invest,Completed,85.575,20
FO4165,U3415,2026-05-11,FUND_GLD,Invest,Active,85.063,20
FO4166,U3419,2026-07-02,FUND_GLD,Invest,Completed,85.074,500
FO4167,U3419,2026-06-29,FUND_EQS,Invest,Completed,118.686,20
FO4168,U3422,2026-05-25,FUND_MM,Invest,Completed,109.655,75
FO4169,U3422,2026-05-20,FUND_FI_USD,Invest,Completed,102.674,20
FO4170,U3433,2026-07-01,FUND_MM,Invest,Completed,109.855,20
FO4171,U3435,2026-05-26,FUND_MM,Invest,Completed,109.322,20
FO4172,U3443,2026-07-13,FUND_EQS,Invest,Canceled,119.671,20
FO4173,U3444,2026-07-13,FUND_GLD,Invest,Completed,86.138,150
FO4174,U3444,2026-06-10,FUND_EQS,Invest,Canceled,119.402,20
FO4175,U3444,2026-05-10,FUND_FI_USD,Invest,Active,101.055,50
FO4176,U3446,2026-07-13,FUND_MM,Invest,Active,109.718,20
FO4177,U3452,2026-05-18,FUND_MM,Invest,Completed,109.587,50
FO4178,U3455,2026-05-18,FUND_MM,Invest,Completed,109.238,100
FO4179,U3461,2026-07-12,FUND_FI_USD,Invest,Completed,101.937,20
FO4180,U3463,2026-05-18,FUND_EQ,Invest,Completed,113.713,20
FO4181,U3465,2026-06-29,FUND_FI_USD,Invest,Active,102.294,10
FO4182,U3468,2026-07-07,FUND_FI_USD,Invest,Active,102.263,30
FO4183,U3472,2026-06-16,FUND_MM,Invest,Completed,108.835,30
FO4184,U3472,2026-06-07,FUND_GLD,Invest,Completed,85.517,75
FO4185,U3472,2026-07-13,FUND_EQ,Invest,Completed,114.175,30
FO4186,U3477,2026-06-14,FUND_EQ,Invest,Completed,113.927,50
FO4187,U3479,2026-06-21,FUND_MM,Invest,Completed,110.07,10
FO4188,U3480,2026-05-11,FUND_GLD,Invest,Completed,86.042,300
FO4189,U3480,2026-06-22,FUND_EQ,Invest,Completed,114.414,20
FO4190,U3480,2026-06-04,FUND_FI_USD,Invest,Completed,102.187,10
FO4191,U3480,2026-06-18,FUND_MM,Invest,Completed,108.833,100
FO4192,U3481,2026-06-09,FUND_EQ,Invest,Canceled,114.41,100
FO4193,U3481,2026-06-28,FUND_GLD,Invest,Completed,85.038,50
FO4194,U3485,2026-06-04,FUND_MM,Invest,Completed,109.818,20
FO4195,U3489,2026-07-05,FUND_EQ,Invest,Completed,113.736,30
FO4196,U3489,2026-06-25,FUND_MM,Invest,Active,109.74,75
FO4197,U3489,2026-07-13,FUND_GLD,Invest,Completed,85.603,100
FO4198,U3492,2026-06-02,FUND_GLD,Invest,Canceled,85.889,100
FO4199,U3492,2026-05-20,FUND_EQ,Invest,Completed,113.822,20
FO4200,U3492,2026-06-28,FUND_EQS,Invest,Completed,118.722,20
FO4201,U3493,2026-07-12,FUND_MM,Invest,Active,109.882,20
FO4202,U3503,2026-07-07,FUND_EQS,Invest,Active,120.201,30
FO4203,U3503,2026-07-09,FUND_GLD,Invest,Completed,85.042,20
FO4204,U3510,2026-06-24,FUND_EQS,Invest,Completed,118.636,20
FO4205,U3510,2026-06-02,FUND_GLD,Invest,Completed,85.041,100
FO4206,U3510,2026-06-09,FUND_EQ,Invest,Completed,114.337,150
FO4207,U3511,2026-07-06,FUND_EQS,Invest,Active,119.54,10
FO4208,U3513,2026-07-02,FUND_MM,Invest,Active,109.887,50
FO4209,U3513,2026-07-07,FUND_FI_USD,Invest,Completed,101.598,75
FO4210,U3531,2026-05-28,FUND_GLD,Invest,Completed,84.887,150
FO4211,U3539,2026-07-13,FUND_FI_USD,Invest,Canceled,101.63,50
FO4212,U3539,2026-06-16,FUND_MM,Invest,Active,110.286,100
FO4213,U3553,2026-07-15,FUND_EQS,Invest,Active,118.742,150
FO4214,U3553,2026-07-14,FUND_GLD,Invest,Completed,85.147,100
FO4215,U3553,2026-07-07,FUND_MM,Invest,Completed,108.687,60
FO4216,U3555,2026-07-07,FUND_EQ,Invest,Completed,114.411,50
FO4217,U3559,2026-07-08,FUND_FI_USD,Invest,Active,101.743,20
FO4218,U3559,2026-07-15,FUND_EQ,Invest,Completed,114.535,50
FO4219,U3559,2026-07-13,FUND_MM,Invest,Completed,109.598,60
FO4220,U3559,2026-07-15,FUND_EQS,Invest,Completed,118.593,90
FO4221,U3565,2026-06-15,FUND_EQ,Invest,Completed,114.171,20
FO4222,U3565,2026-07-09,FUND_FI_USD,Invest,Completed,101.149,150
FO4223,U3566,2026-07-13,FUND_FI_USD,Invest,Completed,102.427,75
FO4224,U3566,2026-06-25,FUND_MM,Invest,Completed,109.559,10
FO4225,U3572,2026-06-15,FUND_EQ,Invest,Completed,113.541,500
FO4226,U3572,2026-07-07,FUND_GLD,Invest,Completed,84.889,75
FO4227,U3572,2026-07-09,FUND_EQS,Invest,Active,118.393,375
FO4228,U3572,2026-06-07,FUND_MM,Invest,Active,108.69,150
FO4229,U3574,2026-07-14,FUND_FI_USD,Invest,Completed,102.154,150
FO4230,U3574,2026-06-23,FUND_EQ,Invest,Completed,115.408,10
FO4231,U3575,2026-07-15,FUND_GLD,Invest,Completed,84.788,150
FO4232,U3577,2026-07-09,FUND_FI_USD,Invest,Completed,102.593,20
FO4233,U3577,2026-06-03,FUND_MM,Invest,Completed,109.631,10
FO4234,U3582,2026-06-11,FUND_MM,Invest,Completed,108.875,20
FO4235,U3582,2026-06-01,FUND_GLD,Invest,Completed,84.568,20
FO4236,U3584,2026-05-19,FUND_EQS,Invest,Completed,118.688,10
FO4237,U3584,2026-05-20,FUND_MM,Invest,Canceled,109.769,100
FO4238,U3588,2026-07-14,FUND_GLD,Invest,Completed,85.484,150
FO4239,U3588,2026-06-07,FUND_MM,Invest,Active,108.937,10
FO4240,U3592,2026-05-20,FUND_EQS,Invest,Completed,119.444,100
FO4241,U3592,2026-05-17,FUND_FI_USD,Invest,Completed,100.745,50
FO4242,U3599,2026-07-15,FUND_EQ,Invest,Completed,113.752,75
FO4243,U3599,2026-07-15,FUND_GLD,Invest,Active,85.391,30
FO4244,U3602,2026-07-09,FUND_MM,Invest,Active,109.551,30
FO4245,U3603,2026-06-17,FUND_FI_USD,Invest,Active,102.487,150
FO4246,U3603,2026-07-05,FUND_EQS,Invest,Completed,120.311,10
FO4247,U3603,2026-07-15,FUND_GLD,Invest,Completed,85.273,20
FO4248,U3604,2026-07-09,FUND_FI_USD,Invest,Completed,101.155,150
FO4249,U3604,2026-07-13,FUND_EQS,Invest,Completed,118.375,75
FO4250,U3605,2026-06-09,FUND_FI_USD,Invest,Active,101.536,20
FO4251,U3605,2026-06-10,FUND_MM,Invest,Active,108.705,50
FO4252,U3605,2026-06-25,FUND_GLD,Invest,Completed,85.575,50
FO4253,U3605,2026-06-15,FUND_EQS,Invest,Active,118.34,10
FO4254,U3612,2026-07-07,FUND_FI_USD,Invest,Canceled,101.88,50
FO4255,U3612,2026-05-13,FUND_EQ,Invest,Completed,113.387,50
FO4256,U3618,2026-06-23,FUND_EQS,Invest,Completed,118.684,30
FO4257,U3619,2026-07-01,FUND_FI_USD,Invest,Completed,101.268,75
FO4258,U3620,2026-05-24,FUND_FI_USD,Invest,Completed,100.85,100
FO4259,U3620,2026-07-01,FUND_MM,Invest,Completed,108.805,300
FO4260,U3622,2026-07-09,FUND_GLD,Invest,Active,85.569,75
FO4261,U3623,2026-07-09,FUND_EQS,Invest,Completed,118.178,100
FO4262,U3623,2026-06-02,FUND_FI_USD,Invest,Completed,101.758,75
FO4263,U3623,2026-06-22,FUND_GLD,Invest,Completed,84.75,10
FO4264,U3624,2026-05-11,FUND_EQS,Invest,Completed,120.076,30
FO4265,U3624,2026-06-04,FUND_EQ,Invest,Completed,114.13,100
FO4266,U3624,2026-06-21,FUND_FI_USD,Invest,Completed,102.239,10
FO4267,U3626,2026-06-08,FUND_MM,Invest,Completed,108.76,20
FO4268,U3627,2026-05-21,FUND_MM,Invest,Completed,109.927,50
FO4269,U3639,2026-05-21,FUND_GLD,Invest,Completed,85.264,20
FO4270,U3640,2026-05-31,FUND_EQS,Invest,Completed,118.669,225
FO4271,U3640,2026-05-27,FUND_FI_USD,Invest,Completed,101.245,90
FO4272,U3640,2026-05-12,FUND_EQ,Invest,Completed,114.797,100
FO4273,U3640,2026-05-28,FUND_MM,Invest,Completed,109.795,30
FO4274,U3643,2026-07-14,FUND_FI_USD,Invest,Canceled,100.799,30
FO4275,U3646,2026-06-30,FUND_GLD,Invest,Completed,84.749,100
FO4276,U3646,2026-05-31,FUND_FI_USD,Invest,Completed,102.261,75
FO4277,U3646,2026-07-01,FUND_EQS,Invest,Completed,118.119,150
FO4278,U3649,2026-07-01,FUND_EQ,Invest,Completed,114.379,10
FO4279,U3649,2026-07-13,FUND_GLD,Invest,Active,85.131,20
FO4280,U3652,2026-06-17,FUND_EQ,Invest,Completed,114.932,30
FO4281,U3652,2026-06-30,FUND_FI_USD,Invest,Active,100.994,100
FO4282,U3660,2026-06-18,FUND_EQS,Invest,Active,119.229,30
FO4283,U3667,2026-06-15,FUND_EQS,Invest,Active,119.375,10
FO4284,U3673,2026-06-17,FUND_MM,Invest,Completed,109.115,75
FO4285,U3673,2026-07-15,FUND_GLD,Invest,Completed,86.149,20
FO4286,U3678,2026-07-08,FUND_EQ,Invest,Completed,114.76,375
FO4287,U3678,2026-07-06,FUND_MM,Invest,Completed,108.166,75
FO4288,U3680,2026-06-02,FUND_GLD,Invest,Active,84.906,10
FO4289,U3682,2026-07-15,FUND_EQ,Invest,Completed,115.426,150
FO4290,U3682,2026-07-14,FUND_MM,Invest,Completed,108.586,60
FO4291,U3685,2026-06-28,FUND_EQ,Invest,Completed,113.442,150
FO4292,U3685,2026-07-07,FUND_MM,Invest,Completed,109.87,50
FO4293,U3686,2026-05-04,FUND_MM,Invest,Completed,109.014,20
FO4294,U3686,2026-05-06,FUND_EQS,Invest,Completed,118.406,75
FO4295,U3686,2026-06-21,FUND_EQ,Invest,Completed,113.329,100
FO4296,U3686,2026-05-12,FUND_GLD,Invest,Active,84.618,75
FO4297,U3691,2026-07-13,FUND_MM,Invest,Completed,110.14,30
FO4298,U3691,2026-06-30,FUND_EQS,Invest,Active,118.925,150
FO4299,U3698,2026-05-25,FUND_EQ,Invest,Canceled,114.696,10
FO4300,U3698,2026-07-07,FUND_EQS,Invest,Completed,120.035,75
FO4301,U3700,2026-07-01,FUND_EQ,Invest,Completed,115.152,30
FO4302,U3700,2026-06-10,FUND_MM,Invest,Completed,108.24,150
FO4303,U3703,2026-07-02,FUND_MM,Invest,Completed,108.394,30
FO4304,U3703,2026-06-17,FUND_EQS,Invest,Completed,118.728,30
FO4305,U3703,2026-06-25,FUND_FI_USD,Invest,Completed,102.26,75
FO4306,U3708,2026-07-01,FUND_FI_USD,Invest,Active,101.525,50
FO4307,U3708,2026-07-15,FUND_EQ,Invest,Completed,115.007,100
FO4308,U3710,2026-07-08,FUND_FI_USD,Invest,Completed,102.318,50
FO4309,U3710,2026-06-21,FUND_EQS,Invest,Completed,118.664,20
FO4310,U3713,2026-06-15,FUND_FI_USD,Invest,Completed,102.632,20
FO4311,U3713,2026-06-23,FUND_EQS,Invest,Completed,118.267,75
FO4312,U3714,2026-07-15,FUND_FI_USD,Invest,Completed,100.882,10
FO4313,U3714,2026-07-13,FUND_EQ,Invest,Completed,114.468,20
FO4314,U3714,2026-07-02,FUND_EQS,Invest,Completed,118.421,100
FO4315,U3717,2026-05-21,FUND_EQS,Invest,Completed,118.159,150
FO4316,U3717,2026-05-18,FUND_FI_USD,Invest,Completed,101.883,75
FO4317,U3718,2026-07-02,FUND_EQS,Invest,Completed,118.073,20
FO4318,U3718,2026-06-08,FUND_GLD,Invest,Completed,85.763,10
FO4319,U3718,2026-07-06,FUND_FI_USD,Invest,Completed,102.214,75
FO4320,U3719,2026-07-01,FUND_EQ,Invest,Completed,114.299,100
FO4321,U3720,2026-06-28,FUND_FI_USD,Invest,Completed,100.827,75
FO4322,U3721,2026-07-15,FUND_GLD,Invest,Completed,85.69,10
FO4323,U3721,2026-07-14,FUND_EQS,Invest,Completed,118.818,20
FO4324,U3728,2026-06-25,FUND_EQS,Invest,Completed,118.203,200
FO4325,U3728,2026-06-09,FUND_MM,Invest,Completed,108.241,30
FO4326,U3728,2026-05-24,FUND_FI_USD,Invest,Completed,101.98,150
FO4327,U3733,2026-07-02,FUND_EQ,Invest,Completed,113.881,75
FO4328,U3735,2026-05-24,FUND_EQ,Invest,Completed,114.416,150
FO4329,U3735,2026-05-11,FUND_EQS,Invest,Active,118.962,300
FO4330,U3735,2026-05-14,FUND_FI_USD,Invest,Completed,101.708,60
FO4331,U3735,2026-05-26,FUND_MM,Invest,Completed,110.101,100
FO4332,U3747,2026-07-09,FUND_GLD,Invest,Completed,84.52,100
FO4333,U3747,2026-07-15,FUND_EQS,Invest,Completed,119.977,30
FO4334,U3748,2026-07-12,FUND_EQ,Invest,Completed,114.619,150
FO4335,U3748,2026-06-25,FUND_GLD,Invest,Completed,85.356,50
FO4336,U3751,2026-07-07,FUND_GLD,Invest,Completed,84.579,10
FO4337,U3751,2026-06-21,FUND_EQS,Invest,Completed,118.732,100
FO4338,U3755,2026-06-17,FUND_EQ,Invest,Active,115.323,100
FO4339,U3766,2026-07-09,FUND_GLD,Invest,Completed,84.596,150
FO4340,U3766,2026-06-24,FUND_EQ,Invest,Completed,115.476,300
FO4341,U3768,2026-05-14,FUND_FI_USD,Invest,Canceled,101.83,100
FO4342,U3770,2026-07-09,FUND_MM,Invest,Completed,108.762,100
FO4343,U3770,2026-06-08,FUND_EQ,Invest,Completed,113.632,150
FO4344,U3772,2026-07-09,FUND_FI_USD,Invest,Completed,101.284,30
FO4345,U3773,2026-06-14,FUND_MM,Invest,Completed,109.356,250
FO4346,U3773,2026-05-11,FUND_EQS,Invest,Completed,120.123,250
FO4347,U3773,2026-05-20,FUND_GLD,Invest,Completed,85.121,500
FO4348,U3774,2026-07-15,FUND_MM,Invest,Completed,110.192,100
FO4349,U3774,2026-07-14,FUND_FI_USD,Invest,Completed,101.637,100
FO4350,U3782,2026-07-08,FUND_MM,Invest,Completed,109.645,10
FO4351,U3782,2026-06-22,FUND_EQ,Invest,Canceled,113.737,30
FO4352,U3792,2026-07-12,FUND_EQ,Invest,Completed,113.649,50
FO4353,U3792,2026-06-25,FUND_EQS,Invest,Completed,120.099,100
FO4354,U3795,2026-07-07,FUND_MM,Invest,Completed,108.544,10
FO4355,U3798,2026-06-18,FUND_EQS,Invest,Completed,119.482,150
FO4356,U3798,2026-07-08,FUND_GLD,Invest,Active,85.845,75
FO4357,U3798,2026-07-06,FUND_EQ,Invest,Completed,114.497,10
FO4358,U3800,2026-06-18,FUND_EQS,Invest,Completed,119.919,150
FO4359,U3803,2026-06-03,FUND_EQ,Invest,Completed,113.458,75
FO4360,U3803,2026-05-17,FUND_FI_USD,Invest,Completed,102.488,30
FO4361,U3803,2026-05-07,FUND_GLD,Invest,Completed,86.019,150
FO4362,U3806,2026-06-25,FUND_GLD,Invest,Completed,85.072,30
FO4363,U3806,2026-05-18,FUND_FI_USD,Invest,Canceled,102.579,20
FO4364,U3807,2026-07-13,FUND_EQS,Invest,Active,119.153,20
FO4365,U3808,2026-06-28,FUND_EQS,Invest,Active,119.109,150
FO4366,U3808,2026-06-21,FUND_MM,Invest,Completed,108.145,20
FO4367,U3810,2026-07-14,FUND_EQ,Invest,Completed,114.157,150
FO4368,U3812,2026-04-23,FUND_EQS,Invest,Completed,118.022,100
FO4369,U3812,2026-06-07,FUND_EQ,Invest,Completed,113.34,75
FO4370,U3814,2026-06-25,FUND_MM,Invest,Completed,108.995,30
FO4371,U3814,2026-06-15,FUND_EQS,Invest,Completed,118.815,150
FO4372,U3814,2026-06-09,FUND_GLD,Invest,Completed,85.067,20
FO4373,U3819,2026-07-05,FUND_EQS,Invest,Completed,118.269,150
FO4374,U3819,2026-06-28,FUND_FI_USD,Invest,Active,101.549,50
FO4375,U3820,2026-07-14,FUND_EQ,Invest,Completed,113.509,150
FO4376,U3820,2026-07-01,FUND_MM,Invest,Completed,109.344,75
FO4377,U3826,2026-05-25,FUND_EQ,Invest,Completed,113.928,75
FO4378,U3826,2026-06-04,FUND_GLD,Invest,Completed,84.845,20
FO4379,U3827,2026-06-23,FUND_EQ,Invest,Completed,114.259,300
FO4380,U3827,2026-06-25,FUND_GLD,Invest,Completed,86.075,30
FO4381,U3827,2026-06-29,FUND_FI_USD,Invest,Completed,100.776,225
FO4382,U3827,2026-06-24,FUND_MM,Invest,Completed,109.318,500
FO4383,U3834,2026-07-13,FUND_EQS,Invest,Completed,118.843,20
FO4384,U3834,2026-06-11,FUND_GLD,Invest,Completed,84.867,75
FO4385,U3837,2026-07-08,FUND_MM,Invest,Completed,109.356,30
FO4386,U3837,2026-07-14,FUND_EQ,Invest,Completed,114.162,75
FO4387,U3841,2026-07-01,FUND_FI_USD,Invest,Completed,101.907,20
FO4388,U3842,2026-06-18,FUND_EQ,Invest,Completed,114.229,150
FO4389,U3847,2026-06-23,FUND_GLD,Invest,Completed,84.526,150
FO4390,U3847,2026-07-06,FUND_EQ,Invest,Active,114.099,20
FO4391,U3855,2026-05-31,FUND_FI_USD,Invest,Completed,101.207,50
FO4392,U3855,2026-06-14,FUND_MM,Invest,Completed,110.01,75
FO4393,U3855,2026-05-19,FUND_EQ,Invest,Completed,113.322,150
FO4394,U3858,2026-07-01,FUND_EQ,Invest,Completed,114.534,150
FO4395,U3858,2026-06-23,FUND_GLD,Invest,Completed,85.048,750
FO4396,U3858,2026-06-28,FUND_MM,Invest,Completed,109.368,200
FO4397,U3859,2026-06-23,FUND_EQ,Invest,Completed,114.493,10
FO4398,U3860,2026-07-05,FUND_EQ,Invest,Completed,114.285,20
FO4399,U3860,2026-07-08,FUND_GLD,Invest,Completed,85.531,150
FO4400,U3860,2026-07-14,FUND_MM,Invest,Active,109.641,150
FO4401,U3861,2026-07-01,FUND_EQ,Invest,Active,114.401,10
FO4402,U3861,2026-06-29,FUND_EQS,Invest,Completed,119.418,100
FO4403,U3863,2026-06-23,FUND_MM,Invest,Completed,109.249,30
FO4404,U3864,2026-06-28,FUND_MM,Invest,Completed,109.54,20
FO4405,U3864,2026-06-16,FUND_EQ,Invest,Completed,115.516,10
FO4406,U3866,2026-07-01,FUND_EQ,Invest,Completed,114.581,150
FO4407,U3866,2026-06-18,FUND_MM,Invest,Completed,110.0,50
FO4408,U3868,2026-06-28,FUND_GLD,Invest,Completed,85.886,10
FO4409,U3875,2026-05-25,FUND_EQS,Invest,Completed,118.302,20
FO4410,U3875,2026-05-03,FUND_MM,Invest,Completed,109.091,60
FO4411,U3876,2026-05-24,FUND_MM,Invest,Canceled,110.098,300
FO4412,U3877,2026-07-13,FUND_GLD,Invest,Completed,85.913,50
FO4413,U3877,2026-07-12,FUND_EQ,Invest,Completed,114.831,10
FO4414,U3882,2026-06-21,FUND_EQS,Invest,Completed,118.154,75
FO4415,U3882,2026-06-03,FUND_MM,Invest,Completed,109.891,50
FO4416,U3882,2026-07-15,FUND_EQ,Invest,Completed,115.18,10
FO4417,U3884,2026-06-14,FUND_EQ,Invest,Completed,114.03,100
FO4418,U3884,2026-07-02,FUND_MM,Invest,Completed,109.242,75
FO4419,U3884,2026-06-10,FUND_GLD,Invest,Completed,85.824,75
FO4420,U3887,2026-06-25,FUND_EQS,Invest,Active,118.429,50
FO4421,U3887,2026-05-21,FUND_FI_USD,Invest,Canceled,101.167,75
FO4422,U3889,2026-07-15,FUND_EQS,Invest,Active,118.683,20
FO4423,U3890,2026-06-17,FUND_EQS,Invest,Completed,119.448,150
FO4424,U3890,2026-06-25,FUND_MM,Invest,Canceled,109.153,100
FO4425,U3893,2026-07-15,FUND_FI_USD,Invest,Completed,101.382,10
FO4426,U3900,2026-05-20,FUND_GLD,Invest,Canceled,84.736,75
FO4427,U3900,2026-05-05,FUND_MM,Invest,Canceled,109.831,50
FO4428,U3906,2026-06-22,FUND_MM,Invest,Completed,108.804,75
FO4429,U3911,2026-07-07,FUND_FI_USD,Invest,Completed,102.082,10
FO4430,U3917,2026-05-26,FUND_MM,Invest,Completed,110.067,10
FO4431,U3917,2026-05-26,FUND_EQS,Invest,Completed,118.687,20
FO4432,U3918,2026-06-21,FUND_EQS,Invest,Completed,119.406,75
FO4433,U3918,2026-06-03,FUND_MM,Invest,Completed,108.949,30
FO4434,U3918,2026-06-15,FUND_GLD,Invest,Completed,85.915,50
FO4435,U3924,2026-05-03,FUND_EQS,Invest,Completed,120.4,20
FO4436,U3928,2026-07-15,FUND_EQS,Invest,Completed,119.151,50
FO4437,U3932,2026-06-11,FUND_EQ,Invest,Completed,114.062,75
FO4438,U3935,2026-06-11,FUND_GLD,Invest,Completed,85.72,90
FO4439,U3938,2026-06-07,FUND_GLD,Invest,Completed,85.166,150
FO4440,U3938,2026-05-27,FUND_EQ,Invest,Active,115.288,20
FO4441,U3948,2026-06-29,FUND_MM,Invest,Completed,108.359,100
FO4442,U3952,2026-06-03,FUND_GLD,Invest,Completed,84.544,20
FO4443,U3952,2026-07-06,FUND_FI_USD,Invest,Active,102.106,20
FO4444,U3963,2026-06-11,FUND_MM,Invest,Completed,109.663,50
FO4445,U3963,2026-06-30,FUND_FI_USD,Invest,Completed,100.673,20
FO4446,U3964,2026-07-06,FUND_EQ,Invest,Completed,114.545,75
FO4447,U3964,2026-07-08,FUND_FI_USD,Invest,Completed,101.499,50
FO4448,U3970,2026-06-09,FUND_EQS,Invest,Completed,118.855,375
FO4449,U3977,2026-06-30,FUND_EQS,Invest,Canceled,119.602,50
FO4450,U3977,2026-06-04,FUND_EQ,Invest,Completed,114.772,20
FO4451,U3978,2026-06-25,FUND_MM,Invest,Active,109.244,75
FO4452,U3978,2026-07-08,FUND_GLD,Invest,Active,84.581,75
FO4453,U3984,2026-07-14,FUND_GLD,Invest,Completed,85.688,75
FO4454,U3984,2026-07-14,FUND_EQS,Invest,Canceled,119.019,20
FO4455,U3985,2026-06-14,FUND_MM,Invest,Active,110.236,75
FO4456,U3985,2026-05-31,FUND_GLD,Invest,Completed,85.672,10
FO4457,U3988,2026-07-13,FUND_GLD,Invest,Canceled,86.135,100
FO4458,U3988,2026-07-05,FUND_MM,Invest,Canceled,109.755,50
FO4459,U3988,2026-07-07,FUND_FI_USD,Invest,Completed,102.348,30
FO4460,U3990,2026-07-14,FUND_GLD,Invest,Active,85.0,30
FO4461,U3994,2026-07-05,FUND_FI_USD,Invest,Completed,102.372,20
FO4462,U3994,2026-07-14,FUND_MM,Invest,Completed,110.112,100
